Timestep,Hydro|Reservoir_MTKK_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Dakar_0,Electricity|Gas|Fossil|CCGT|w/o CCS_Thies_0,Electricity|Gas|Fossil|OCGT|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Dakar_0,Electricity|Oil|w/o CCS_Thies_0,Electricity|Oil|w/o CCS_ZS_0,Electricity|Oil|w/o CCS_MTKK_0,Solar|PV|Utility_Dakar_0,Solar|PV|Utility_Diourbel_0,Solar|PV|Utility_Thies_0,Solar|PV|Utility_LS_0,Solar|PV|Utility_FKK_0,Wind|Onshore_Thies_0,Hydro|Run of River_MTKK_0,SlackUnit_Dakar,SlackUnit_Diourbel,SlackUnit_Thies,SlackUnit_LS,SlackUnit_FKK,SlackUnit_ZS,SlackUnit_MTKK
0,191.60464772258364974,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,28.131564488830179016,12,0,0,0,0,0,0,84.742265808422445161,42.186428046065138631,0,0,0,0,0,0,0
1,167.77294498185125349,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,75.568520859734078954,42.186428046065138631,0,0,0,0,0,0,0
2,120.18652121863141247,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,77.014246327972387007,42.186428046065138631,0,0,0,0,0,0,0
3,74.366714666052104121,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,92.28855382991152112,42.186428046065138631,0,0,0,0,0,0,0
4,35.374476289020996944,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0.52711282679000248663,0,0,0,0,0,0,112.08029170399028374,42.186428046065138631,0,0,0,0,0,0,0
5,9.4538673161686261892,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,134.23970976493859553,42.186428046065138631,0,0,0,0,0,0,0
6,30.113034825354326074,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,6.3257308761398007846,0,0,0,0,0,0,151.27149344926860408,42.186428046065138631,0,0,0,0,0,0,0
7,49.582689386358062222,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,148.94148929657384883,42.186428046065138631,0,0,0,0,0,0,0
8,45.191659092924062691,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,148.87204719436928713,42.186428046065138631,0,0,0,0,0,0,0
9,8.8960774603841059616,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,5.8097330675879863549,7.1733880437719994561,51.117756659211160297,9.9158702443335080545,17.364496606124614431,132.49774724367853196,42.186428046065138631,0,0,0,0,0,0,0
10,0,473.82447791831890527,164.01616543326449005,144.1214513880386221,0,0,0,0,13.937247551124343659,15.533183767185924751,119.19844388759182152,21.573287646245127291,37.190620241723422623,102.18479213983498255,42.186428046065138631,0,0,0,0,0,0,0
11,0,473.82447791831890527,164.01616543326449005,60.210908689310656428,0,0,0,0,20.540111045956205515,22.285890163052116009,173.97254008562154581,30.972289202497282901,53.312093222792881875,90.937387819994398797,42.186428046065138631,0,0,0,0,0,0,0
12,0,473.82447791831890527,164.01616543326449005,24.744484115073589692,0,0,0,0,24.96400851228290918,26.705625172238988796,210.49511226536418462,37.080296671599796809,63.874182594681691683,81.45041466561721677,42.186428046065138631,0,0,0,0,0,0,0
13,0,473.82447791831890527,164.01616543326449005,32.935285560712827646,0,0,0,0,27.317196282113560102,28.969145789664949575,229.57197506304476065,40.164648659396206654,69.244395480624859829,65.452875056674855614,42.186428046065138631,0,0,0,0,0,0,0
14,0,473.82447791831890527,164.01616543326449005,37.102773096598525626,0,0,0,0,27.576491623739524783,28.772724579061865313,230.32454203608321563,39.858110226444388502,68.806035322868126514,48.757220696845841701,42.186428046065138631,0,0,0,0,0,0,0
15,0,473.82447791831890527,164.01616543326449005,131.973225849624896,0,0,0,0,25.981941186398383792,26.825746280035620117,215.74533185557066872,37.123079278605111142,64.050799260831624338,35.533671447246717889,42.186428046065138631,0,0,0,0,0,0,0
16,2.3409294930063921925,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,22.363116766680612102,22.835162524761063452,185.25217007066623864,31.495585819217360779,54.48030842547684216,30.214701916681708127,42.186428046065138631,0,0,0,0,0,0,0
17,57.784884928842309648,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,16.720088615288347,16.775785441462318204,137.87772413347852307,22.950655764881503274,40.05036565692017092,36.567915522634358183,42.186428046065138631,0,0,0,0,0,0,0
18,134.66973278470968012,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,9.0180123839564938493,8.7127941720155561711,73.828476649031514967,11.648987331565741954,20.929504872227720824,54.814935995544843195,42.186428046065138631,0,0,0,0,0,0,0
19,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,9.3081667777649954587,99.999999999999900524,12,0,1.5455154472422658607,1.5466237055360574359,13.016095445632469563,2.1075175864683304283,3.7490197877977733398,80.637055574901665977,42.186428046065138631,0,0,0,0,0,0,0
20,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,17.262059139251164197,99.999999999999900524,12,0,0,0,0,0,0,95.759181448605204423,42.186428046065138631,0,0,0,0,0,0,0
21,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,6.3527741589329025373,99.999999999999900524,12,0,0,0,0,0,0,108.40577025329162097,42.186428046065138631,0,0,0,0,0,0,0
22,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,59.258230476175867807,12,0,0,0,0,0,0,146.75258558559275457,42.186428046065138631,0,0,0,0,0,0,0
23,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,21.65449945378600205,12,0,0,0,0,0,0,163.49773591188676392,42.186428046065138631,0,0,0,0,0,0,0
24,122.7934469827371089,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,181.82380218198755983,42.047656901176779343,0,0,0,0,0,0,0
25,43.571199654796970435,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,199.9090373316767284,42.047656901176779343,0,0,0,0,0,0,0
26,0,473.82447791831890527,164.01616543326449005,215.827469847287432,0,0,0,0,0,0,0,0,0,212.20028942189065901,42.047656901176779343,0,0,0,0,0,0,0
27,0,473.82447791831890527,164.01616543326449005,170.11625892262378557,0,0,0,0,0,0,0,0,0,227.36600129591411701,42.047656901176779343,0,0,0,0,0,0,0
28,0,473.82447791831890527,164.01616543326449005,127.55275810834422145,0,0,0,0,0,0,0,0,0,239.2561144340312751,42.047656901176779343,0,0,0,0,0,0,0
29,0,473.82447791831890527,164.01616543326449005,124.66437760026411752,0,0,0,0,0,0,0,0,0,237.85619120341732469,42.047656901176779343,0,0,0,0,0,0,0
30,0,473.82447791831890527,164.01616543326449005,174.03475025158689959,0,0,0,0,0,0,0,0,0,232.50250062174998789,42.047656901176779343,0,0,0,0,0,0,0
31,0,473.82447791831890527,164.01616543326449005,212.74573996823215793,0,0,0,0,0,0,0,0,0,216.60543043727392387,42.047656901176779343,0,0,0,0,0,0,0
32,0,473.82447791831890527,164.01616543326449005,213.2023594052937483,0,0,0,0,0,0,0,0,0,211.68833860457380069,42.047656901176779343,0,0,0,0,0,0,0
33,0,473.82447791831890527,164.01616543326449005,170.08573891307537451,0,0,0,0,5.6903068739374456086,6.9892661740653254654,50.111967465685019363,9.8421071288071164673,16.767405014233148108,192.11526947786273922,42.047656901176779343,0,0,0,0,0,0,0
34,0,473.82447791831890527,164.01616543326449005,100.29840967964707943,0,0,0,0,13.778551214973424166,15.355322041049275228,117.89269285811404586,21.619653033147429255,36.540732820710232431,153.09988922540028966,42.047656901176779343,0,0,0,0,0,0,0
35,0,473.82447791831890527,164.01616543326449005,49.701243214903115586,0,0,0,0,20.369823343950965722,22.067963518067298168,172.64785655367742834,31.019813724072136552,52.464608382688879828,117.0764293338806965,42.047656901176779343,0,0,0,0,0,0,0
36,0,473.82447791831890527,164.01616543326449005,29.543711870580182222,0,0,0,0,24.801448387513882921,26.49395867082419187,209.13788849480599197,37.237201355912368683,62.964443389294068254,92.62616064594878651,42.047656901176779343,0,0,0,0,0,0,0
37,0,473.82447791831890527,164.01616543326449005,42.445663005982737559,0,0,0,0,27.185616716991521713,28.751955632158960441,228.38218561117361105,40.350637086402038278,68.30438895951924394,73.283580198895549529,42.047656901176779343,0,0,0,0,0,0,0
38,0,473.82447791831890527,164.01616543326449005,36.583105534739843279,0,0,0,0,27.491347772736904886,28.61526355608872052,229.81218118808695294,40.144627242324759209,68.011174338501106718,62.867264868205737116,42.047656901176779343,0,0,0,0,0,0,0
39,0,473.82447791831890527,164.01616543326449005,113.54699996733256739,0,0,0,0,25.978007147078127304,26.800558408259750109,216.43814311769958181,37.490419593926546327,63.650789167876681063,57.400546184013940376,42.047656901176779343,0,0,0,0,0,0,0
40,0,473.82447791831890527,164.01616543326449005,206.14632841212522862,0,0,0,0,22.413416269418135585,22.844515915742164225,185.89705843592710721,31.878100261161364415,54.22492794910623104,50.013088502673660685,42.047656901176779343,0,0,0,0,0,0,0
41,46.943275441185193131,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,8.9773604732509753035,0,16.809096254909071888,16.824099020073347788,138.57290195841574132,23.334329341498065702,39.841589967819878382,55.332058033238674,42.047656901176779343,0,0,0,0,0,0,0
42,110.88667194670979654,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,9.219280645608726843,8.7773104751607746721,74.995192113521852662,11.97965684088262428,20.909212012825886262,79.04062596996404011,42.047656901176779343,0,0,0,0,0,0,0
43,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,74.83060183047996361,12,0,1.9037940281938845466,1.5760832046891242175,14.909345692269910799,2.1602055261300416866,3.8350064801784493618,121.07747641409460471,42.047656901176779343,0,0,0,0,0,0,0
44,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,70.853476775088154227,12,0,0,0,0,0,0,146.79247785707195817,42.047656901176779343,0,0,0,0,0,0,0
45,200,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,55.759657168753165024,12,0,0,0,0,0,0,159.13765838835973909,42.047656901176779343,0,0,0,0,0,0,0
46,193.40040967904269564,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,212.74917752761427892,42.047656901176779343,0,0,0,0,0,0,0
47,178.16072929537426717,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,207.13027721518685098,42.047656901176779343,0,0,0,0,0,0,0
48,101.6041151748696052,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,12,0,0,0,0,0,0,202.87436284496669714,42.186428046065138631,0,0,0,0,0,0,0
49,38.136173840586586437,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,217.20529200099872469,42.186428046065138631,0,0,0,0,0,0,0
50,0,473.82447791831890527,164.01616543326449005,210.10230320376939517,0,0,0,0,0,0,0,0,0,217.78668492052020156,42.186428046065138631,0,0,0,0,0,0,0
51,0,473.82447791831890527,164.01616543326449005,183.90284550706184064,0,0,0,0,0,0,0,0,0,213.44064356658768133,42.186428046065138631,0,0,0,0,0,0,0
52,0,473.82447791831890527,164.01616543326449005,160.41228293446664566,0,0,0,0,0,0,0,0,0,206.25781846302055555,42.186428046065138631,0,0,0,0,0,0,0
53,0,473.82447791831890527,164.01616543326449005,164.74809729296913474,0,0,0,0,0,0,0,0,0,197.63370036582389844,42.186428046065138631,0,0,0,0,0,0,0
54,0,473.82447791831890527,164.01616543326449005,211.63480667182540174,0,0,0,0,0,0,0,0,0,194.7636730566231904,42.186428046065138631,0,0,0,0,0,0,0
55,24.187378603413570488,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,186.33680007951832636,42.186428046065138631,0,0,0,0,0,0,0
56,25.433717266610393892,473.82447791831890527,164.01616543326449005,218.68822057768588252,0,0,0,0,0,0,0,0,0,180.62998902068298435,42.186428046065138631,0,0,0,0,0,0,0
