names,values
EB2_EnergyBalanceEachTS|2030|3804|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|3877|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|3950|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4023|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4096|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4169|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4242|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4315|Mobility_Passenger|MTKK,2868.4330877901757
EB2_EnergyBalanceEachTS|2030|4388|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4461|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4534|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4607|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4680|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4753|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4826|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4899|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|4972|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5045|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5118|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5191|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5264|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5337|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5410|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5483|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5556|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5629|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5702|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5775|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5848|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5921|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|5994|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6067|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6140|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6213|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6286|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6359|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6432|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6505|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6578|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6651|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6724|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6797|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6870|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|6943|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7016|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7089|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7162|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7235|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7308|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7381|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7454|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7527|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7600|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7673|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7746|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7819|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7892|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|7965|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8038|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8111|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8184|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8257|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8330|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8403|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8476|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8549|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8622|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8695|Mobility_Passenger|MTKK,10.163364933941285
EB2_EnergyBalanceEachTS|2030|8|Gas_Bio|Dakar,21.092627580766706
EB2_EnergyBalanceEachTS|2030|81|Gas_Bio|Dakar,21.092627580766713
EB2_EnergyBalanceEachTS|2030|154|Gas_Bio|Dakar,21.092627580766713
EB2_EnergyBalanceEachTS|2030|227|Gas_Bio|Dakar,21.092627580766713
EB2_EnergyBalanceEachTS|2030|300|Gas_Bio|Dakar,21.092627580766713
EB2_EnergyBalanceEachTS|2030|373|Gas_Bio|Dakar,21.0926275807667
EB2_EnergyBalanceEachTS|2030|446|Gas_Bio|Dakar,21.09262758076671
EB2_EnergyBalanceEachTS|2030|519|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|592|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|665|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|738|Gas_Bio|Dakar,21.092627580766695
EB2_EnergyBalanceEachTS|2030|811|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|884|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|957|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|1030|Gas_Bio|Dakar,21.09262758076671
EB2_EnergyBalanceEachTS|2030|1103|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1176|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1249|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1322|Gas_Bio|Dakar,21.09262758076671
EB2_EnergyBalanceEachTS|2030|1395|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1468|Gas_Bio|Dakar,21.0926275807667
EB2_EnergyBalanceEachTS|2030|1541|Gas_Bio|Dakar,21.0926275807667
EB2_EnergyBalanceEachTS|2030|1614|Gas_Bio|Dakar,21.0926275807667
EB2_EnergyBalanceEachTS|2030|1687|Gas_Bio|Dakar,21.092627580766706
EB2_EnergyBalanceEachTS|2030|1760|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1833|Gas_Bio|Dakar,21.092627580766706
EB2_EnergyBalanceEachTS|2030|1906|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1979|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|2052|Gas_Bio|Dakar,21.0926275807667
EB2_EnergyBalanceEachTS|2030|2125|Gas_Bio|Dakar,21.0926275807667
EB2_EnergyBalanceEachTS|2030|2198|Gas_Bio|Dakar,21.092627580766703
EB2_EnergyBalanceEachTS|2030|2271|Gas_Bio|Dakar,21.092627580766703
EB2_EnergyBalanceEachTS|2030|2344|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2417|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2490|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2563|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|2636|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2709|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|2782|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|2855|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2928|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|3001|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|3074|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|3147|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|3220|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|3293|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|3366|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|3439|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|3512|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3585|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3658|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3731|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|3804|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3877|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3950|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|4023|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|4096|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|4169|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|4242|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|4315|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|4388|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|4461|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4534|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4607|Gas_Bio|Dakar,21.092551505515328
EB2_EnergyBalanceEachTS|2030|4680|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4753|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4826|Gas_Bio|Dakar,21.092551505515328
EB2_EnergyBalanceEachTS|2030|4899|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4972|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|5045|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|5118|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|5191|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5264|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5337|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5410|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5483|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5556|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5629|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5702|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5775|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5848|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5921|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5994|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|6067|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|6140|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6213|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6286|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6359|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6432|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6505|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6578|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6651|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6724|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6797|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6870|Gas_Bio|Dakar,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6943|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7016|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7089|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7162|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7235|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7308|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7381|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7454|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7527|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|7600|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|7673|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7746|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|7819|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7892|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7965|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|8038|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8111|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8184|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8257|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8330|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8403|Gas_Bio|Dakar,21.092627580766717
EB2_EnergyBalanceEachTS|2030|8476|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8549|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8622|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8695|Gas_Bio|Dakar,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8|Gas_Bio|Diourbel,21.09262758076671
EB2_EnergyBalanceEachTS|2030|81|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|154|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|227|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|300|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|373|Gas_Bio|Diourbel,21.0926275807667
EB2_EnergyBalanceEachTS|2030|446|Gas_Bio|Diourbel,21.092627580766706
EB2_EnergyBalanceEachTS|2030|519|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|592|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|665|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|738|Gas_Bio|Diourbel,21.092627580766695
EB2_EnergyBalanceEachTS|2030|811|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|884|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|957|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|1030|Gas_Bio|Diourbel,21.09262758076671
EB2_EnergyBalanceEachTS|2030|1103|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1176|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1249|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1322|Gas_Bio|Diourbel,21.09262758076671
EB2_EnergyBalanceEachTS|2030|1395|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|1468|Gas_Bio|Diourbel,21.0926275807667
EB2_EnergyBalanceEachTS|2030|1541|Gas_Bio|Diourbel,21.0926275807667
EB2_EnergyBalanceEachTS|2030|1614|Gas_Bio|Diourbel,21.0926275807667
EB2_EnergyBalanceEachTS|2030|1687|Gas_Bio|Diourbel,21.092627580766706
EB2_EnergyBalanceEachTS|2030|1760|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|1833|Gas_Bio|Diourbel,21.092627580766706
EB2_EnergyBalanceEachTS|2030|1906|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|1979|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|2052|Gas_Bio|Diourbel,21.092627580766695
EB2_EnergyBalanceEachTS|2030|2125|Gas_Bio|Diourbel,21.0926275807667
EB2_EnergyBalanceEachTS|2030|2198|Gas_Bio|Diourbel,21.0926275807667
EB2_EnergyBalanceEachTS|2030|2271|Gas_Bio|Diourbel,21.0926275807667
EB2_EnergyBalanceEachTS|2030|2344|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|2417|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2490|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2563|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|2636|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2709|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|2782|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|2855|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|2928|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|3001|Gas_Bio|Diourbel,21.092551505515328
EB2_EnergyBalanceEachTS|2030|3074|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|3147|Gas_Bio|Diourbel,21.092551505515328
EB2_EnergyBalanceEachTS|2030|3220|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|3293|Gas_Bio|Diourbel,21.092551505515328
EB2_EnergyBalanceEachTS|2030|3366|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|3439|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3512|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3585|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3658|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3731|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|3804|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3877|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|3950|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|4023|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|4096|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|4169|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|4242|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|4315|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|4388|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|4461|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4534|Gas_Bio|Diourbel,21.092551505515328
EB2_EnergyBalanceEachTS|2030|4607|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4680|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4753|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4826|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4899|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|4972|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|5045|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|5118|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|5191|Gas_Bio|Diourbel,21.092627580766713
EB2_EnergyBalanceEachTS|2030|5264|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5337|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5410|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5483|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5556|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5629|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5702|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5775|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|5848|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5921|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|5994|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|6067|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|6140|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6213|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6286|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6359|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6432|Gas_Bio|Diourbel,21.092551505515328
EB2_EnergyBalanceEachTS|2030|6505|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6578|Gas_Bio|Diourbel,21.092551505515328
EB2_EnergyBalanceEachTS|2030|6651|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6724|Gas_Bio|Diourbel,21.092551505515328
EB2_EnergyBalanceEachTS|2030|6797|Gas_Bio|Diourbel,21.09255150551533
EB2_EnergyBalanceEachTS|2030|6870|Gas_Bio|Diourbel,21.092551505515328
EB2_EnergyBalanceEachTS|2030|6943|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|7016|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7089|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7162|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7235|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7308|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7381|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7454|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7527|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|7600|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|7673|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7746|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|7819|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7892|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|7965|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|8038|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8111|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8184|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8257|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8330|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8403|Gas_Bio|Diourbel,21.092627580766717
EB2_EnergyBalanceEachTS|2030|8476|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8549|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8622|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8695|Gas_Bio|Diourbel,21.09262758076672
EB2_EnergyBalanceEachTS|2030|8|Gas_Bio|Thies,21.092627580766706
EB2_EnergyBalanceEachTS|2030|81|Gas_Bio|Thies,21.092627580766713
EB2_EnergyBalanceEachTS|2030|154|Gas_Bio|Thies,21.092627580766713
EB2_EnergyBalanceEachTS|2030|227|Gas_Bio|Thies,21.092627580766713
EB2_EnergyBalanceEachTS|2030|300|Gas_Bio|Thies,21.092627580766713
