Region,Sector,Emission,Technology,Type,PathwayScenario,Year,Value
Dakar,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2050,0.02367384794118851
Dakar,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2022,0.31197741895699127
Dakar,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2025,0.33227792834024183
Dakar,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2030,0.29226450757474054
Dakar,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2035,0.34395935314616605
Dakar,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2040,0.3840898999306671
Dakar,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2045,0.39675109108018225
Dakar,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2050,0.48641875775585997
Dakar,Transportation,CO2,FRT_Ship_Conv,Emissions,ID_ID,2022,0.002820233681745368
Dakar,Transportation,CO2,FRT_Ship_Conv,Emissions,ID_ID,2025,0.003145162407923211
Dakar,Transportation,CO2,FRT_Ship_Conv,Emissions,ID_ID,2030,0.00393154233713616
Dakar,Transportation,CO2,FRT_Ship_Conv,Emissions,ID_ID,2035,0.004913352378114571
Dakar,Transportation,CO2,FRT_Ship_Conv,Emissions,ID_ID,2040,0.006324516951647483
Dakar,Transportation,CO2,FRT_Ship_Conv,Emissions,ID_ID,2045,0.00827077017238951
Dakar,Transportation,CO2,FRT_Ship_Conv,Emissions,ID_ID,2050,0.010632413373757083
Dakar,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2022,0.03572953621671066
Dakar,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2025,0.029630470582309186
Dakar,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2030,0.012520965416282583
Dakar,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2035,0.01636415106472812
Dakar,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2040,0.02138706212536403
