Type,Sector,Region,Fuel,Year,Value
Final Energy Demand [TWh],Transportation,Diourbel,H2,2040,0.1583153623109018
Final Energy Demand [TWh],Transportation,Diourbel,H2,2045,0.1514710552901311
Final Energy Demand [TWh],Transportation,Diourbel,H2,2050,0.23348512906929947
Final Energy Demand [TWh],Transportation,Diourbel,Oil,2022,1.1367345649956966
Final Energy Demand [TWh],Transportation,Diourbel,Oil,2025,1.2031898856982115
Final Energy Demand [TWh],Transportation,Diourbel,Oil,2030,1.2366397070266175
Final Energy Demand [TWh],Transportation,Diourbel,Oil,2035,1.4626677419901797
Final Energy Demand [TWh],Transportation,Diourbel,Oil,2040,1.523938254490796
Final Energy Demand [TWh],Transportation,Diourbel,Oil,2045,1.519784818169514
Final Energy Demand [TWh],Transportation,Diourbel,Oil,2050,1.6180282393062682
Final Energy Demand [TWh],Transportation,Diourbel,Power,2025,0.0006343642170040455
Final Energy Demand [TWh],Transportation,Diourbel,Power,2030,0.0951564550291061
Final Energy Demand [TWh],Transportation,Diourbel,Power,2035,0.11105892995145007
Final Energy Demand [TWh],Transportation,Diourbel,Power,2040,0.181843356412627
