,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-03-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-13 08:00:00,0.0,0.0,0.0,0.0,1.3309632157793272,0.0,0.0,0.0
2030-03-13 09:00:00,0.0,0.0,0.0,0.0,11.715314861607375,0.0,0.0,0.0
2030-03-13 10:00:00,0.0,0.0,0.0,0.0,23.58763978340664,0.0,0.0,0.0
2030-03-13 11:00:00,0.0,0.0,0.0,0.0,33.28233264303276,0.0,0.0,0.0
2030-03-13 12:00:00,0.0,0.0,0.0,0.0,40.07064678904725,0.0,0.0,0.0
2030-03-13 13:00:00,0.0,0.0,0.0,0.0,43.68781215266515,0.0,0.0,0.0
2030-03-13 14:00:00,0.0,0.0,0.0,0.0,43.920732361924635,0.0,0.0,0.0
2030-03-13 15:00:00,0.0,0.0,0.0,0.0,41.5278568942485,0.0,0.0,0.0
2030-03-13 16:00:00,0.0,0.0,0.0,0.0,36.355244761930116,0.0,0.0,0.0
2030-03-13 17:00:00,0.0,0.0,0.0,0.0,28.16904713077346,0.0,0.0,0.0
2030-03-13 18:00:00,0.0,0.0,0.0,0.0,16.983147272879382,0.0,0.0,0.0
2030-03-13 19:00:00,0.0,0.0,0.0,0.0,4.938177144793611,0.0,0.0,0.0
2030-03-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
