,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 09:00:00,0.0,0.0,0.0,0.0,6.191815944178752,0.0,0.0,0.0
2030-01-07 10:00:00,0.0,0.0,0.0,0.0,14.63124437624081,0.0,0.0,0.0
2030-01-07 11:00:00,0.0,0.0,0.0,0.0,21.633831767579416,0.0,0.0,0.0
2030-01-07 12:00:00,0.0,0.0,0.0,0.0,26.470271392286435,0.0,0.0,0.0
2030-01-07 13:00:00,0.0,0.0,0.0,0.0,29.042108683582963,0.0,0.0,0.0
2030-01-07 14:00:00,0.0,0.0,0.0,0.0,28.885775407061764,0.0,0.0,0.0
2030-01-07 15:00:00,0.0,0.0,0.0,0.0,26.79091502533386,0.0,0.0,0.0
2030-01-07 16:00:00,0.0,0.0,0.0,0.0,22.496226383958277,0.0,0.0,0.0
2030-01-07 17:00:00,0.0,0.0,0.0,0.0,16.567239805739053,0.0,0.0,0.0
2030-01-07 18:00:00,0.0,0.0,0.0,0.0,8.684420991893756,0.0,0.0,0.0
2030-01-07 19:00:00,0.0,0.0,0.0,0.0,1.5839083841516577,0.0,0.0,0.0
2030-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 09:00:00,0.0,0.0,0.0,0.0,5.866942111174811,0.0,0.0,0.0
2030-01-08 10:00:00,0.0,0.0,0.0,0.0,13.988180334103282,0.0,0.0,0.0
2030-01-08 11:00:00,0.0,0.0,0.0,0.0,21.152477360558514,0.0,0.0,0.0
2030-01-08 12:00:00,0.0,0.0,0.0,0.0,25.713562729119204,0.0,0.0,0.0
2030-01-08 13:00:00,0.0,0.0,0.0,0.0,28.373580586865003,0.0,0.0,0.0
2030-01-08 14:00:00,0.0,0.0,0.0,0.0,28.416655898282876,0.0,0.0,0.0
2030-01-08 15:00:00,0.0,0.0,0.0,0.0,27.034126206076145,0.0,0.0,0.0
