Timestep,Hydro|Reservoir_MTKK_0
147,359104.66500077222008
148,359049.19790782430209
149,359009.4696780211525
150,358944.37735804799013
151,358878.3298670759541
152,358837.03545600443613
153,358816.46918796101818
154,358838.51942505926127
155,358860.56966215750435
156,358882.61989925574744
157,358904.67013635399053
158,358926.72037345223362
159,358938.65211261116201
160,358884.20760948193492
161,358768.71255259326426
162,358609.26293256890494
163,358431.31316966714803
164,358253.36340676539112
165,358075.41364386363421
166,357897.46388096187729
167,357719.51411806012038
168,357544.55257156933658
169,357378.42028721410315
170,357237.90264153212775
171,357134.13595935312333
172,357067.61750218668021
173,357008.71170471556252
174,356901.20900141232414
175,356764.09591751010157
176,356626.86308224109234
177,356497.54635927639902
178,356449.96383686794434
179,356470.81515646935441
180,356492.59279006201541
181,356514.37042365467642
182,356536.14805724733742
183,356543.48453533410793
184,356494.48936537810368
185,356366.75641230982728
186,356210.07325799326645
187,356031.85089158592746
188,355853.62852517858846
189,355675.40615877124947
190,355497.18379236391047
191,355318.96142595657147
192,355142.3547255131416
193,354974.57728720526211
194,354815.89358725957572
195,354681.6607337774476
196,354578.78091407817556
197,354480.88381913962075
198,354342.21313605352771
199,354196.80106990406057
200,354055.47741494490765
201,353917.86692706996109
202,353817.75700134900399
203,353803.93447987257969
204,353825.17712867172668
205,353846.41977747087367
206,353867.66242627002066
207,353888.90507506916765
208,353910.14772386831464
209,353931.39037266746163
210,353902.03310736618005
211,353723.27575616532704
212,353544.51840496447403
213,353365.76105376362102
214,353187.00370256276801
215,353008.246351361915
216,352838.24733282241505
217,352725.20402541354997
218,352654.41044233890716
219,352627.39181753061712
220,352624.41504589555552
221,352615.37379480456002
222,352569.8627021535649
223,352490.70102829765528
224,352415.79445551382378
225,352390.8267721759039
226,352411.66733031207696
227,352432.50788844825001
228,352453.34844658442307
229,352474.18900472059613
230,352495.02956285676919
231,352515.87012099294225
232,352536.71067912911531
233,352557.55123726528836
234,352526.95925443171291
235,352347.79981256788597
236,352168.64037070405902
237,351989.48092884023208
238,351810.32148697640514
239,351631.1620451125782
240,351451.70273874117993
241,351307.75318237039028
242,351221.22835602302803
243,351173.36819883965654
244,351146.179450028867
245,351126.97357792156981
246,351078.86037688347278
247,351041.17932906828355
248,350988.70111518964404
249,350930.86800111836055
250,350951.40869474696228
251,350971.94938837556401
252,350992.49008200416574
253,351013.03077563276747
254,351033.5714692613692
255,351054.11216288997093
256,351074.65285651857266
257,351095.19355014717439
258,351071.47564065433107
259,350892.0163342829328
260,350712.55702791153453
261,350533.09772154013626
262,350353.63841516873799
263,350174.17910879733972
264,349994.4301614339347
265,349860.08839183900272
266,349773.97198492946336
267,349746.10797084803926
268,349744.26128116517793
269,349764.51233380177291
270,349784.76338643836789
271,349805.01443907496287
272,349825.26549171155784
273,349845.51654434815282
274,349865.7675969847478
275,349886.01864962134277
276,349906.26970225793775
277,349926.52075489453273
278,349946.77180753112771
279,349967.02286016772268
280,349987.27391280431766
281,350007.52496544091264
282,350027.77601807750762
283,349850.71993445360567
284,349670.97098709020065
285,349491.22203972679563
286,349311.47309236339061
287,349131.72414499998558
288,348978.35134440800175
289,348899.32359158270992
290,348871.55973895441275
291,348868.21072050457587
292,348888.17553913459415
293,348908.14035776461242
294,348905.57348730845843
295,348881.22902097390033
296,348852.90997825580416
297,348840.1221000996884
298,348860.08691872970667
299,348880.05173735972494
300,348900.01655598974321
301,348919.98137461976148
302,348939.94619324977975
303,348959.91101187979802
304,348957.68016744870692
305,348921.54281507490668
306,348884.74003714451101
307,348715.00859746924834
308,348535.09768060583156
309,348380.71664455288555
310,348249.02570029336493
311,348140.0308557858807
312,348109.13735035451828
313,348122.73000954568852
314,348142.28251528297551
315,348161.8350210202625
316,348181.38752675754949
317,348200.94003249483649
318,348205.47224266821286
319,348167.63353033200838
320,348114.58692306064768
321,348083.6308473344543
322,348085.01839385245694
323,348104.57089958974393
324,348124.12340532703092
325,348143.67591106431792
326,348163.22841680160491
327,348182.7809225388919
328,348149.34741088369628
329,348071.35013386060018
330,347931.79096247226698
331,347751.34346820955398
332,347570.89597394684097
333,347390.44847968412796
334,347225.77506065263879
335,347090.94026709574973
336,347010.63498184632044
337,346987.64748096547555
338,347006.78767251194222
339,347025.92786405840889
340,347045.06805560487555
341,347064.20824715134222
342,347067.72435786336428
343,347031.47510239004623
344,346976.93147216230864
345,346946.72475803998532
346,346956.39226225437596
347,346975.53245380084263
348,346994.6726453473093
349,347013.81283689377597
350,347032.95302844024263
351,347052.0932199867093
352,347039.42021293827565
353,347001.13990760449087
354,346925.71306462865323
355,346744.8532561751199
356,346563.99344772158656
357,346385.9146882846253
358,346205.05487983109197
359,346024.19507137755863
360,345918.86462103098165
361,345882.19013729074504
362,345883.34269322844921
363,345902.14553834579419
364,345920.94838346313918
365,345939.75122858048417
366,345943.71510616678279
367,345928.51742329855915
368,345906.71675620239694
369,345911.48359945812263
370,345930.28644457546761
371,345949.0892896928126
372,345967.89213481015759
373,345986.69497992750257
374,346005.49782504484756
375,346024.30067016219255
376,346043.10351527953753
377,346061.90636039688252
378,346080.70920551422751
379,345922.41411273274571
380,345741.21695785009069
381,345560.01980296743568
382,345378.82264808478067
383,345229.08420889585977
384,345145.08356079005171
385,345098.71081828314345
386,345076.96372857765527
387,345089.14928726968355
388,345107.66930535365827
389,345126.18932343763299
390,345120.61968256358523
391,345092.78279402578482
392,345099.14015630522044
393,345117.66017438919516
394,345136.18019247316988
395,345154.7002105571446
396,345173.22022864111932
397,345191.74024672509404
398,345210.26026480906876
399,345228.78028289304348
400,345247.3003009770182
401,345265.82031906099292
402,345258.77810114552267
403,345088.52097817935282
404,344932.19940711656818
405,344773.33711972576566
406,344591.85713780974038
407,344410.3771558937151
408,344281.37580226187129
409,344211.89428704342572
410,344180.77213732193923
411,344193.98970175528666
412,344212.09399997332366
413,344230.19829819136066
414,344248.30259640939767
415,344266.40689462743467
416,344284.51119284547167
417,344302.61549106350867
418,344320.71978928154567
419,344338.82408749958267
420,344356.92838571761968
421,344375.03268393565668
422,344393.13698215369368
423,344411.24128037173068
424,344429.34557858976768
425,344447.44987680780469
426,344465.55417502584169
427,344363.83985920267878
428,344217.56764946860494
429,344085.23159086989472
430,343923.9888489600271
431,343752.4382506548427
432,343615.13606262829853
433,343547.90870434883982
434,343509.54122718895087
435,343492.46096836886136
436,343488.98322505626129
437,343497.26172867126297
438,343505.47988255438395
439,343514.42769163748017
440,343532.11967566469684
441,343549.81165969191352
442,343567.5036437191302
443,343585.19562774634687
444,343602.88761177356355
445,343620.57959580078023
446,343638.2715798279969
447,343655.96356385521358
448,343673.65554788243026
449,343691.34753190964693
450,343709.03951593686361
451,343581.78368891630089
452,343419.83518273750087
453,343237.52716676471755
454,343055.21915079193423
455,342872.9111348191509
456,342714.06684451882029
457,342620.99593483755598
458,342573.15041744452901
459,342543.41963279963238
460,342537.21938051847974
461,342532.61027117655613
462,342505.69163627945818
463,342465.09141991467914
464,342421.63957033253973
465,342409.11982258351054
466,342426.39949371793773
467,342443.67916485236492
468,342460.95883598679211
469,342478.2385071212193
470,342495.51817825564649
471,342512.79784939007368
472,342530.07752052450087
473,342547.35719165892806
474,342562.11216202937067
475,342402.02618361316854
476,342219.30585474759573
477,342042.97757022746373
478,341887.40311028150609
479,341748.77187846053857
480,341692.46631660615094
481,341673.33599545236211
482,341674.02633836650057
483,341683.72183122398565
484,341700.58578249253333
485,341717.44973376108101
486,341729.99069154268363
487,341727.87865429266822
488,341741.49961111426819
489,341758.36356238281587
490,341775.22751365136355
491,341792.09146491991123
492,341808.95541618845891
493,341825.81936745700659
494,341842.68331872555427
495,341859.54726999410195
496,341876.41122126264963
497,341893.27517253119731
498,341910.13912379974499
499,341762.65974571328843
500,341588.46362362819491
501,341418.21529386297334
502,341282.92391481006052
503,341173.34024367528036
504,341133.87339722563047
505,341149.7845417225617
506,341166.31455223710509
507,341182.84456275164848
508,341199.37457326619187
509,341215.90458378073527
510,341232.43459429527866
511,341248.96460480982205
512,341265.49461532436544
513,341282.02462583890883
514,341298.55463635345222
515,341315.08464686799562
516,341331.61465738253901
517,341348.1446678970824
518,341364.67467841162579
519,341381.20468892616918
520,341397.73469944071257
521,341414.26470995525597
522,341403.46752335072961
523,341253.86417080502724
524,341086.65466204553377
525,340922.99204968829872
526,340770.73665044677909
527,340640.51591516420012
528,340594.88384462730028
529,340593.54630775854457
530,340609.86845898913452
531,340626.19061021972448
532,340642.51276145031443
533,340658.83491268090438
534,340628.80780513421632
535,340546.43537885299884
536,340451.05947500874754
537,340395.14557883091038
538,340411.46773006150033
539,340427.78988129209029
540,340444.11203252268024
541,340460.43418375327019
542,340476.75633498386014
543,340493.07848621445009
544,340509.40063744504005
545,340525.72278867563
546,340497.77576239965856
547,340314.09791363024851
548,340130.42006486083847
549,339952.39652834553272
550,339799.59031833545305
551,339666.00784463662421
552,339606.00223343586549
553,339574.49824887205614
554,339556.66782483953284
555,339544.85654035559855
556,339540.34472744405502
557,339547.28852971363813
558,339542.33483842050191
559,339557.89909937087214
560,339574.01339001947781
561,339590.12768066808349
562,339606.24197131668916
563,339622.35626196529483
564,339638.47055261390051
565,339654.58484326250618
566,339670.69913391111186
567,339686.81342455971753
568,339702.92771520832321
569,339719.04200585692888
570,339735.15629650553456
571,339654.38458334904863
572,339533.29130793205695
573,339404.80977586610243
574,339285.43721883121179
575,339180.6520296667004
576,339133.87010115961311
577,339117.22176778322319
578,339129.00830299709924
579,339144.90451083390508
580,339160.80071867071092
581,339176.69692650751676
582,339192.59313434432261
583,339208.48934218112845
584,339213.77642837975873
585,339180.78310508781578
586,339196.67931292462163
587,339212.57552076142747
588,339228.47172859823331
589,339244.36793643503916
590,339260.264144271845
591,339276.16035210865084
592,339292.05655994545668
593,339307.95276778226253
594,339279.32505286828382
595,339095.22126070508966
596,338911.11746854189551
597,338729.31035441567656
598,338557.66808190912707
599,338373.56428974593291
600,338189.00047794257989
601,338004.43666613922687
602,337838.25762059382396
603,337726.57149066252168
604,337640.98967087286292
605,337577.6254768333165
606,337519.185250759474
607,337470.47260334150633
608,337477.58893862779951
609,337493.02512682444649
610,337508.46131502109347
611,337523.89750321774045
612,337539.33369141438743
613,337554.76987961103441
614,337570.20606780768139
615,337585.64225600432837
616,337601.07844420097535
617,337616.51463239762234
618,337580.21701325057074
619,337395.65320144721773
620,337211.08938964386471
621,337026.52557784051169
622,336841.96176603715867
623,336657.39795423380565
624,336472.47975721681723
625,336287.56156019982882
626,336118.89536154508824
627,335982.1782789004501
628,335879.97606192628155
629,335774.45306727901334
630,335630.82335670717293
631,335481.22313011664664
632,335321.59615416359156
633,335173.86649727600161
634,335116.29648953618016
635,335131.37829251919175
636,335146.46009550220333
637,335161.54189848521492
638,335176.6237014682265
639,335191.70550445123808
640,335192.65671354485676
641,335140.75270163232926
642,335005.67556449997937
643,334820.75736748299096
644,334635.83917046600254
645,334450.92097344901413
646,334266.00277643202571
647,334081.0845794150373
648,333895.95852311415365
649,333710.83246681327
650,333548.79975998518057
651,333415.76118609466357
652,333315.61223718471592
653,333232.75351753260475
654,333118.06742098502582
655,332986.47737105039414
656,332854.02882398082875
657,332758.70413321524393
658,332718.30613763123984
659,332733.18008133035619
660,332748.05402502947254
661,332762.92796872858889
662,332777.80191242770525
663,332792.6758561268216
664,332772.56475776870502
665,332699.54776626155945
666,332565.60274826508248
667,332380.47669196419884
668,332195.35063566331519
669,332010.22457936243154
670,331825.09852306154789
671,331668.8419792476343
672,331496.10331273084739
673,331405.31212668068474
674,331357.46951846138109
675,331319.50832140434068
676,331308.11907303851331
677,331321.53383713820949
678,331289.6346815993893
679,331222.4388330266811
680,331124.31605706445407
681,331038.68844400515081
682,331002.95015987788793
683,331017.61964996816823
684,331032.28914005844854
685,331046.95863014872884
686,331061.62812023900915
687,331076.29761032928945
688,331090.96710041956976
689,331055.46200458827661
690,330947.32118985289708
691,330761.99067994317738
692,330576.66017003345769
693,330391.32966012373799
694,330205.9991502140183
695,330020.66864030429861
696,329835.13026981259463
697,329715.55841006885748
698,329671.82364097505342
699,329686.28527048334945
700,329700.74689999164548
701,329715.20852949994151
702,329729.67015900823753
703,329721.38737815164495
704,329711.85382615728304
705,329726.31545566557907
706,329740.77708517387509
707,329755.23871468217112
708,329769.70034419046715
709,329784.16197369876318
710,329798.6236032070592
711,329813.08523271535523
712,329827.54686222365126
713,329842.00849173194729
714,329856.47012124024332
715,329764.44949120504316
716,329622.14630340831354
717,329482.43481140496442
718,329361.3833039693418
719,329259.81928650877671
720,329224.05275420937687
721,329238.30652443371946
722,329252.56029465806205
723,329266.81406488240464
724,329281.06783510674722
725,329295.32160533108981
726,329309.5753755554324
727,329323.82914577977499
728,329338.08291600411758
729,329352.33668622846017
730,329366.59045645280275
731,329380.84422667714534
732,329395.09799690148793
733,329409.35176712583052
734,329423.60553735017311
735,329437.8593075745157
736,329452.11307779885828
737,329466.36684802320087
738,329480.62061824754346
739,329340.25849061331246
740,329154.51226083765505
741,328968.76603106199764
742,328807.0476234255475
743,328659.96312464290531
744,328632.24050124140922
745,328646.28981785691576
746,328660.3391344724223
747,328674.38845108792884
748,328688.43776770343538
749,328702.48708431894192
750,328716.53640093444847
751,328730.58571754995501
752,328744.63503416546155
753,328758.68435078096809
754,328772.73366739647463
755,328786.78298401198117
756,328800.83230062748771
757,328814.88161724299425
758,328828.93093385850079
759,328842.98025047400733
760,328857.02956708951388
761,328871.07888370502042
762,328885.12820032052696
763,328735.42650296440115
764,328549.47581957990769
765,328363.52513619541423
766,328187.45074120751815
767,328033.20115255692508
768,327947.54128779150778
769,327916.69625884277048
770,327925.10344168916345
771,327938.96534348034766
772,327952.82724527153187
773,327966.68914706271607
774,327980.55104885390028
775,327994.41295064508449
776,328008.2748524362687
777,328022.13675422745291
778,328035.99865601863712
779,328049.86055780982133
780,328063.72245960100554
781,328077.58436139218975
782,328091.44626318337396
783,328105.30816497455817
784,328119.17006676574238
785,328133.03196855692659
786,328146.8938703481108
787,328120.60560287715634
788,328075.64871272287564
789,328026.93032365583349
790,327983.79394418094307
791,327925.27426889463095
792,327874.90449087362504
793,327888.43586018204223
794,327901.96722949045943
795,327915.49859879887663
796,327929.02996810729383
797,327942.56133741571102
798,327956.09270672412822
799,327969.62407603254542
800,327983.15544534096261
801,327996.68681464937981
802,328010.21818395779701
803,328023.74955326621421
804,328037.2809225746314
805,328050.8122918830486
806,328064.3436611914658
807,328077.875030499883
808,328091.40639980830019
809,328104.93776911671739
810,328118.46913842513459
811,328008.52575949282618
812,327838.26077168743359
813,327662.90679735335289
814,327499.44224213343114
815,327397.76440858270507
816,327346.26831363246311
817,327357.66521128051681
818,327370.55596266681096
819,327383.4467140531051
820,327396.33746543939924
821,327409.22821682569338
822,327422.11896821198752
823,327435.00971959828166
824,327447.9004709845758
825,327460.79122237086995
826,327473.68197375716409
827,327486.57272514345823
828,327499.46347652975237
829,327512.35422791604651
830,327525.24497930234065
831,327538.13573068863479
832,327551.02648207492894
833,327563.91723346122308
834,327534.74839821498608
835,327347.63914960128022
836,327160.52990098757436
837,326973.42065237386851
838,326814.54772727255477
839,326708.04251529672183
840,326620.19627510925056
841,326592.64554707816569
842,326605.21939647046383
843,326617.79324586276198
844,326630.36709525506012
845,326642.94094464735826
846,326655.51479403965641
847,326668.08864343195455
848,326680.66249282425269
849,326693.23634221655084
850,326705.81019160884898
851,326718.38404100114712
852,326730.95789039344527
853,326743.53173978574341
854,326756.10558917804155
855,326768.6794385703397
856,326781.25328796263784
857,326793.82713735493599
858,326712.68647086300189
859,326525.26032025530003
860,326337.83416964759817
861,326150.40801903989632
862,325962.98186843219446
863,325775.5557178244926
864,325624.3196859076852
865,325544.74384478665888
866,325525.54204121622024
867,325537.93188275734428
868,325550.32172429846833
869,325562.71156583959237
870,325575.10140738071641
871,325587.49124892184045
872,325599.88109046296449
873,325612.27093200408854
874,325624.66077354521258
875,325637.05061508633662
876,325649.44045662746066
877,325661.8302981685847
878,325674.22013970970875
879,325686.60998125083279
880,325698.99982279195683
881,325711.38966433308087
882,325723.77950587420492
883,325595.54663254250772
884,325409.90705965383677
885,325222.35298759967554
886,325036.22972828440834
887,324909.36196825857041
888,324845.10829464811832
889,324846.85546676133526
890,324859.07152266759658
891,324871.2875785738579
892,324883.50363448011922
893,324895.71969038638053
894,324907.93574629264185
895,324920.15180219890317
896,324932.36785810516449
897,324944.5839140114258
898,324956.79996991768712
899,324969.01602582394844
900,324981.23208173020976
901,324993.44813763647107
902,325005.66419354273239
903,325017.88024944899371
904,325030.09630535525503
905,325042.31236126151634
906,325054.52841716777766
907,324924.46430380514357
908,324746.97205448779278
909,324566.68849351874087
910,324424.50457051332342
911,324342.17333770141704
912,324320.49702828127192
913,324332.46092642861186
914,324344.42482457595179
915,324356.38872272329172
916,324368.35262087063165
917,324380.31651901797159
918,324392.28041716531152
919,324404.24431531265145
920,324416.20821345999138
921,324428.17211160733132
922,324440.13600975467125
923,324452.09990790201118
924,324464.06380604935111
925,324476.02770419669105
926,324487.99160234403098
927,324499.95550049137091
928,324511.91939863871085
929,324523.88329678605078
930,324535.84719493339071
931,324434.19729629450012
932,324322.53657769737765
933,324231.19186186994193
934,324156.39163229364203
935,324104.67113671055995
936,324103.04495861689793
937,324114.46364844532218
938,324125.88233827374643
939,324137.30102810217068
940,324148.71971793059492
941,324160.13840775901917
942,324171.55709758744342
943,324182.97578741586767
944,324194.39447724429192
945,324205.81316707271617
946,324217.23185690114042
947,324228.65054672956467
948,324240.06923655798892
949,324251.48792638641316
950,324262.90661621483741
951,324274.32530604326166
952,324285.74399587168591
953,324297.16268570011016
954,324308.58137552853441
955,324309.35467695648549
956,324259.08069573162356
957,324204.90599066298455
958,324151.91074070974719
959,324089.80193027923815
960,324042.77364190062508
961,324053.88565326778917
962,324064.99766463495325
963,324076.10967600211734
964,324087.22168736928143
965,324098.33369873644551
966,324109.4457101036096
967,324120.55772147077369
968,324131.66973283793777
969,324142.78174420510186
970,324153.89375557226595
971,324165.00576693943003
972,324176.11777830659412
973,324187.22978967375821
974,324198.34180104092229
975,324209.45381240808638
976,324220.56582377525046
977,324231.67783514241455
978,324242.78984650957864
979,324134.57833056722302
980,323976.66570667561609
981,323817.91226450016256
982,323664.27341846999479
983,323564.32323664898286
984,323515.17589879274601
985,323526.16523825546028
986,323537.15457771817455
987,323548.14391718088882
988,323559.13325664360309
989,323570.12259610631736
990,323581.11193556903163
991,323592.1012750317459
992,323603.09061449446017
993,323614.07995395717444
994,323625.06929341988871
995,323636.05863288260298
996,323647.04797234531725
997,323658.03731180803152
998,323669.02665127074579
999,323680.01599073346006
1000,323691.00533019617433
1001,323701.9946696588886
1002,323712.98400912160287
1003,323614.94544657994993
1004,323462.09775786718819
1005,323309.39096213545417
1006,323176.44209644536022
1007,323096.30862381617771
1008,323061.05515042418847
1009,323071.96611645986559
1010,323082.87708249554271
1011,323093.78804853121983
1012,323104.69901456689695
1013,323115.60998060257407
1014,323126.52094663825119
1015,323137.43191267392831
1016,323148.34287870960543
1017,323159.25384474528255
1018,323170.16481078095967
1019,323181.07577681663679
1020,323191.98674285231391
1021,323202.89770888799103
1022,323213.80867492366815
1023,323224.71964095934527
1024,323235.63060699502239
1025,323246.54157303069951
1026,323257.45253906637663
1027,323095.14479089732049
1028,322906.05575693299761
1029,322716.96672296867473
1030,322527.87768900435185
1031,322364.24257751437835
1032,322267.31899676000467
1033,322248.76064965053229
1034,322259.56257428275421
1035,322270.36449891497614
1036,322281.16642354719806
1037,322291.96834817941999
1038,322302.77027281164192
1039,322313.57219744386384
1040,322324.37412207608577
1041,322335.17604670830769
1042,322345.97797134052962
1043,322356.77989597275155
1044,322367.58182060497347
1045,322378.3837452371954
1046,322389.18566986941732
1047,322399.98759450163925
1048,322410.78951913386118
1049,322421.5914437660831
1050,322323.85849778726697
1051,322134.6604224194889
1052,321945.46234705171082
1053,321756.26427168393275
1054,321567.06619631615467
1055,321377.8681209483766
1056,321218.86568301840452
1057,321167.35038940137019
1058,321177.96830617630621
1059,321188.58622295124223
1060,321199.20413972617825
1061,321209.82205650111428
1062,321220.4399732760503
1063,321231.05789005098632
1064,321241.67580682592234
1065,321252.29372360085836
1066,321262.91164037579438
1067,321273.5295571507304
1068,321284.14747392566642
1069,321294.76539070060244
1070,321305.38330747553846
1071,321316.00122425047448
1072,321326.6191410254105
1073,321337.23705780034652
1074,321288.23227478086483
1075,321098.85019155580085
1076,320909.46810833073687
1077,320720.08602510567289
1078,320537.73735889967065
1079,320389.55533421883592
1080,320293.87823434354505
1081,320259.97252218285576
1082,320270.50525028025731
1083,320281.03797837765887
1084,320291.57070647506043
1085,320302.10343457246199
1086,320312.63616266986355
1087,320323.16889076726511
1088,320333.70161886466667
1089,320344.23434696206823
1090,320354.76707505946979
1091,320365.29980315687135
1092,320375.83253125427291
1093,320386.36525935167447
1094,320396.89798744907603
1095,320407.43071554647759
1096,320417.96344364387915
1097,320428.4961717412807
1098,320439.02889983868226
1099,320449.56162793608382
1100,320406.60005431133322
1101,320359.13754499237984
1102,320320.02077040891163
1103,320288.41548200044781
1104,320298.79146324255271
1105,320309.16744448465761
1106,320319.54342572676251
1107,320329.91940696886741
1108,320340.29538821097231
1109,320350.6713694530772
1110,320361.0473506951821
1111,320371.423331937287
1112,320381.7993131793919
1113,320392.1752944214968
1114,320402.5512756636017
1115,320412.9272569057066
1116,320423.3032381478115
1117,320433.6792193899164
1118,320444.0552006320213
1119,320454.4311818741262
1120,320464.8071631162311
1121,320475.18314435833599
1122,320485.55912560044089
1123,320495.93510684254579
1124,320482.89001095358981
1125,320453.36666356684873
1126,320431.57267346262233
1127,320387.5503555170144
1128,320363.64832889992977
1129,320373.89823061169591
1130,320384.14813232346205
1131,320394.39803403522819
1132,320404.64793574699434
1133,320414.89783745876048
1134,320425.14773917052662
1135,320435.39764088229276
1136,320445.6475425940589
1137,320455.89744430582505
1138,320466.14734601759119
1139,320476.39724772935733
1140,320486.64714944112347
1141,320496.89705115288962
1142,320507.14695286465576
1143,320517.3968545764219
1144,320527.64675628818804
1145,320537.89665799995419
1146,320548.14655971172033
1147,320448.54052916605724
1148,320264.73633037990658
1149,320084.74424155789893
1150,319894.99414326966507
1151,319756.82052272598958
1152,319696.57359800190898
1153,319706.47252212720923
1154,319716.37144625250949
1155,319726.27037037780974
1156,319736.16929450311
1157,319746.06821862841025
1158,319755.9671427537105
1159,319765.86606687901076
1160,319775.76499100431101
1161,319785.66391512961127
1162,319795.56283925491152
1163,319805.46176338021178
1164,319815.36068750551203
1165,319825.25961163081229
1166,319835.15853575611254
1167,319845.0574598814128
1168,319854.95638400671305
1169,319864.85530813201331
1170,319871.38035830674926
1171,319681.27928243204951
1172,319491.17820655734977
1173,319301.07713068265002
1174,319117.26819477340905
1175,319002.01215302367928
1176,318895.58189522277098
1177,318871.46029597707093
1178,318881.18543577048695
1179,318890.91057556390297
1180,318900.63571535731899
1181,318910.36085515073501
1182,318920.08599494415103
1183,318929.81113473756704
1184,318939.53627453098306
1185,318949.26141432439908
1186,318958.9865541178151
1187,318968.71169391123112
1188,318978.43683370464714
1189,318988.16197349806316
1190,318997.88711329147918
1191,319007.6122530848952
1192,319017.33739287831122
1193,319027.06253267172724
1194,319036.78767246514326
1195,318846.51281225855928
1196,318656.2379520519753
1197,318465.96309184539132
1198,318275.68823163880734
1199,318085.41337143222336
1200,317934.95248078630539
1201,317870.52851232973626
1202,317870.69090979371686
1203,317880.16389052890008
1204,317889.63687126408331
1205,317899.10985199926654
1206,317908.58283273444977
1207,317918.05581346963299
1208,317927.52879420481622
1209,317937.00177493999945
1210,317946.47475567518268
1211,317955.94773641036591
1212,317965.42071714554913
1213,317974.89369788073236
1214,317984.36667861591559
1215,317993.83965935109882
1216,318003.31264008628204
1217,318012.78562082146527
1218,318022.2586015566485
1219,317831.73158229183173
1220,317641.20456302701496
1221,317450.67754376219818
1222,317260.15052449738141
1223,317082.576190652675
1224,316953.01426839141641
1225,316887.57511385361431
1226,316868.48860218725167
1227,316877.64127396018011
1228,316886.79394573310856
1229,316895.946617506037
1230,316905.09928927896544
1231,316914.25196105189389
1232,316923.40463282482233
1233,316932.55730459775077
1234,316941.70997637067921
1235,316950.86264814360766
1236,316960.0153199165361
1237,316969.16799168946454
1238,316978.32066346239299
1239,316987.47333523532143
1240,316996.62600700824987
1241,317005.77867878117831
1242,316987.0534336300916
1243,316803.21267993573565
1244,316612.36535170866409
1245,316421.51802348159254
1246,316230.67069525452098
