Timestep,Hydro|Reservoir_MTKK_0
185,356170.34768849797547
186,356187.97492960165255
187,356014.70036498137051
188,355832.32760608504759
189,355649.95484718872467
190,355467.58208829240175
191,355285.20932939607883
192,355146.93657986912876
193,355071.16123482031981
194,355031.2908718183171
195,355011.82467153249308
196,355009.11506967886817
197,354989.35936019785004
198,354914.07749966683332
199,354803.44773708935827
200,354682.5299703462515
201,354581.82619908970082
202,354552.97969793248922
203,354570.3343355183606
204,354587.68897310423199
205,354605.04361069010338
206,354622.39824827597477
207,354639.75288586184615
208,354637.23036860994762
209,354593.75389934610575
210,354502.0528932979214
211,354319.40753088379279
212,354136.76216846966418
213,353954.11680605553556
214,353771.47144364140695
215,353588.82608122727834
216,353405.97626650240272
217,353223.12645177752711
218,353064.09850242023822
219,352942.40948493243195
220,352851.66172337072203
221,352775.18993600475369
222,352672.41918267105939
223,352552.82531617261702
224,352434.60824118740857
225,352338.29338303185068
226,352310.70213996362872
227,352327.85232523875311
228,352345.0025105138775
229,352362.15269578900188
230,352379.30288106412627
231,352396.45306633925065
232,352365.00123401678866
233,352315.55069791345159
234,352226.65823435684433
235,352043.80841963196872
236,351860.9586049070931
237,351678.10879018221749
238,351495.25897545734188
239,351312.40916073246626
240,351129.36170765536372
241,351006.34488793165656
242,350937.22156228666427
243,350899.25903765228577
244,350890.10445742320735
245,350900.81963434617501
246,350867.9255544624757
247,350812.56046375911683
248,350732.22331925696926
249,350617.53589836513856
250,350540.81793847837253
251,350548.28555369004607
252,350565.23810061294353
253,350582.19064753584098
254,350599.14319445873844
255,350616.09574138163589
256,350587.24015547608724
257,350513.22946670092642
258,350355.27623116062023
259,350172.22877808351768
260,349989.18132500641514
261,349806.13387192931259
262,349623.08641885221004
263,349440.0389657751075
264,349256.96084472280927
265,349138.51540012197802
266,349069.31526122672949
267,349027.06433371792082
268,348990.41439105430618
269,348956.27419106429443
270,348868.80805259483168
271,348749.69291213998804
272,348629.76196575851645
273,348524.65162398072425
274,348477.82822342118016
275,348494.75010236888193
276,348511.6719813165837
277,348528.59386026428547
278,348545.51573921198724
279,348562.43761815968901
280,348532.55525811202824
281,348453.62642942770617
282,348328.01042555674212
283,348144.93230450444389
284,347961.85418345214566
285,347778.77606239984743
286,347595.6979413475492
287,347412.61982029525097
288,347263.91008667001734
289,347164.46386583254207
290,347094.9218477451941
291,347043.1619448075071
292,347009.20636805880349
293,346984.9613166587078
294,346926.84644640149781
295,346847.70721579616657
296,346767.45077099086484
297,346705.44070985628059
298,346700.38945335178869
299,346717.13754796393914
300,346733.88564257608959
301,346750.63373718824005
302,346767.3818318003905
303,346784.12992641254095
304,346800.87802102469141
305,346813.99867486179573
306,346765.20762836246286
307,346581.95572297461331
308,346398.70381758676376
309,346215.45191219891421
310,346039.97066989116138
311,345907.18024590297136
312,345857.08272332325578
313,345854.97191360784927
314,345871.57689057377866
315,345888.18186753970804
316,345904.78684450563742
317,345921.3918214715668
318,345937.99679843749618
319,345954.60177540342556
320,345971.20675236935494
321,345987.81172933528433
322,346004.41670630121371
323,346021.02168326714309
324,346037.62666023307247
325,346054.23163719900185
326,346070.83661416493123
327,346087.44159113086062
328,346104.04656809679
329,346120.65154506271938
330,346137.25652202864876
331,345973.79750330385286
332,345790.40248026978225
333,345658.34551881829975
334,345572.21525646548253
335,345488.85144517594017
336,345436.88148063066183
337,345444.03290163818747
338,345460.54246769315796
339,345477.05203374812845
340,345493.56159980309894
341,345510.07116585806943
342,345526.58073191303993
343,345543.09029796801042
344,345559.59986402298091
345,345576.1094300779514
346,345592.61899613292189
347,345609.12856218789238
348,345625.63812824286288
349,345642.14769429783337
350,345658.65726035280386
351,345675.16682640777435
352,345691.67639246274484
353,345708.18595851771533
354,345724.69552457268583
355,345625.43303390417714
356,345496.03582007921068
357,345351.96381421200931
358,345250.99244951060973
359,345188.85358035826357
360,345162.20593373145675
361,345178.53830717958044
362,345194.87068062770413
363,345211.20305407582782
364,345227.53542752395151
365,345243.8678009720752
366,345260.20017442019889
367,345276.53254786832258
368,345292.86492131644627
369,345309.19729476456996
370,345325.52966821269365
371,345341.86204166081734
372,345358.19441510894103
373,345374.52678855706472
374,345390.85916200518841
375,345407.1915354533121
376,345423.52390890143579
377,345439.85628234955948
378,345456.18865579768317
379,345331.23189185134834
380,345173.42917149356799
381,345025.12663416354917
382,344898.34614409209462
383,344804.05217704497045
384,344779.62510344729526
385,344795.92680892022327
386,344812.22851439315127
387,344828.53021986607928
388,344844.83192533900728
389,344861.13363081193529
390,344877.4353362848633
391,344893.7370417577913
392,344910.03874723071931
393,344926.34045270364732
394,344942.64215817657532
395,344958.94386364950333
396,344975.24556912243133
397,344991.54727459535934
398,345007.84898006828735
399,345024.15068554121535
400,345040.45239101414336
401,345056.75409648707137
402,345073.05580195999937
403,344967.42452408827376
404,344819.30130572029157
405,344663.03055978525663
406,344518.85398761584656
407,344393.23858074145392
408,344341.08856855618069
409,344334.81732230662601
410,344350.94524345622631
411,344367.07316460582661
412,344383.2010857554269
413,344399.3290069050272
414,344415.4569280546275
415,344431.58484920422779
416,344447.71277035382809
417,344463.84069150342839
418,344479.96861265302869
419,344496.09653380262898
420,344512.22445495222928
421,344528.35237610182958
422,344544.48029725142987
423,344560.60821840103017
424,344576.73613955063047
425,344592.86406070023077
426,344598.36605176195735
427,344414.49397291155765
428,344230.62189406115795
429,344046.74981521075824
430,343862.87773636035854
431,343679.00565750995884
432,343567.32581686385674
433,343526.1589585376787
434,343542.26643392967526
435,343558.37390932167182
436,343574.48138471366838
437,343590.58886010566493
438,343606.69633549766149
439,343613.19887190952431
440,343617.58688733441522
441,343633.69436272641178
442,343649.80183811840834
443,343665.9093135104049
444,343682.01678890240146
445,343698.12426429439802
446,343714.23173968639458
447,343730.33921507839113
448,343746.44669047038769
449,343762.55416586238425
450,343709.54635269148275
451,343525.65382808347931
452,343341.76130347547587
453,343157.86877886747243
454,342973.97625425946899
455,342790.08372965146555
456,342673.65034263621783
457,342616.49416729575023
458,342595.08142751432024
459,342601.60412471974269
460,342617.71160011173924
461,342633.8190755037358
462,342620.28454888233682
463,342580.03436451510061
464,342544.0080978514743
465,342541.87161212792853
466,342557.97908751992509
467,342574.08656291192165
468,342590.19403830391821
469,342606.30151369591476
470,342622.40898908791132
471,342638.51646447990788
472,342654.62393987190444
473,342596.91470716823824
474,342465.95890221156878
475,342282.06637760356534
476,342098.1738529955619
477,341914.28132838755846
478,341730.38880377955502
479,341546.49627917155158
480,341362.59353234595619
481,341181.51223553804448
482,341050.4994252952165
483,340954.19957473734394
484,340883.05259643960744
485,340829.65663812553976
486,340745.5858262887923
487,340664.96147211286006
488,340575.51719288801542
489,340494.33665380900493
490,340437.30723243608372
491,340453.40448561048834
492,340469.50173878489295
493,340485.59899195929756
494,340501.69624513370218
495,340517.79349830810679
496,340533.8907514825114
497,340522.56442160555162
498,340446.19359135540435
499,340262.29084452980896
500,340078.38809770421358
501,339894.48535087861819
502,339745.33257792505901
503,339595.20282955287257
504,339411.12289012048859
505,339277.57022210402647
506,339176.90118318161694
507,339117.98927748418646
508,339073.54552427888848
509,339031.03466700104764
510,338995.60236161545618
511,338949.79745504155289
512,338958.81960565282498
513,338974.73966622044099
514,338990.65972678805701
515,339006.57978735567303
516,339022.49984792328905
517,339038.41990849090507
518,339054.33996905852109
519,339070.26002962613711
520,339086.18009019375313
521,339102.10015076136915
522,339052.22866921045352
523,338868.14872977806954
524,338684.06879034568556
525,338499.98885091330158
526,338315.9089114809176
527,338131.82897204853361
528,337947.71836464095395
529,337763.60775723337429
530,337601.34762262238655
531,337471.47682323434856
532,337377.0536289580632
533,337292.6955579991336
534,337158.07730208302382
535,336991.89130621601362
536,336826.49402306304546
537,336699.86313178774435
538,336664.95070842065616
539,336680.84010101307649
540,336696.72949360549683
541,336712.61888619791716
542,336728.5082787903375
543,336744.39767138275784
544,336760.28706397517817
545,336776.17645656759851
546,336769.30354818853084
547,336597.90591987781227
548,336413.7953124702326
549,336229.68470506265294
550,336045.57409765507327
551,335861.46349024749361
552,335746.25452375179157
553,335697.61178078700323
554,335703.62754646531539
555,335719.32952422118979
556,335735.03150197706418
557,335750.73347973293858
558,335741.65689765696879
559,335699.4530833135359
560,335658.32834593876032
561,335627.89193083310965
562,335643.59390858898405
563,335659.29588634485845
564,335674.99786410073284
565,335690.69984185660724
566,335706.40181961248163
567,335722.10379736835603
568,335737.80577512423042
569,335753.50775288010482
570,335769.20973063597921
571,335663.35908416559687
572,335500.410116286017
573,335344.93624641874339
574,335196.7594567683409
575,335074.47827057994436
576,335024.26155064738123
577,335038.33361676492495
578,335053.82773393875686
579,335069.32185111258877
580,335084.81596828642068
581,335100.31008546025259
582,335115.8042026340845
583,335131.29831980791641
584,335146.79243698174832
585,335162.28655415558023
586,335177.78067132941214
587,335193.27478850324405
588,335208.76890567707596
589,335224.26302285090787
590,335239.75714002473978
591,335255.25125719857169
592,335270.7453743724036
593,335286.23949154623551
594,335301.73360872006742
595,335225.95801290450618
596,335095.14577124576317
597,334961.89814300625585
598,334844.20392185199307
599,334745.13809185766149
600,334707.826807654812
601,334723.11647121986607
602,334738.40613478492014
603,334753.69579834997421
604,334768.98546191502828
605,334784.27512548008235
606,334799.56478904513642
607,334814.85445261019049
608,334830.14411617524456
609,334845.43377974029863
610,334860.7234433053527
611,334876.01310687040677
612,334891.30277043546084
613,334906.59243400051491
614,334921.88209756556898
615,334937.17176113062305
616,334952.46142469567712
617,334967.75108826073119
618,334958.89411690278212
619,334789.76783339446411
620,334605.05749695951818
621,334420.34716052457225
622,334262.07805849687429
623,334137.72394498559879
624,334086.34189309325302
625,334094.33882408007048
626,334109.43085059098667
627,334124.52287710190285
628,334139.61490361281903
629,334154.70693012373522
630,334169.7989566346514
631,334175.07026229472831
632,334176.25459576694993
633,334191.34662227786612
634,334206.4386487887823
635,334221.53067529969849
636,334236.62270181061467
637,334251.71472832153086
638,334266.80675483244704
639,334281.89878134336323
640,334296.99080785427941
641,334312.08283436519559
642,334327.17486087611178
643,334196.57450102549046
644,334011.66652753640665
645,333826.75855404732283
646,333641.85058055823902
647,333471.4282281906344
648,333353.31332849524915
649,333285.61273086204892
650,333259.84426016127691
651,333273.64304758788785
652,333288.70440612360835
653,333303.76576465932885
654,333318.82712319504935
655,333333.88848173076985
656,333348.94984026649036
657,333364.01119880221086
658,333379.07255733793136
659,333394.13391587365186
660,333409.19527440937236
661,333424.25663294509286
662,333439.31799148081336
663,333454.37935001653386
664,333469.44070855225436
665,333484.50206708797486
666,333499.56342562369537
667,333415.0226694503217
668,333263.38805887068156
669,333132.64145341224503
670,332996.84709214669419
671,332841.67794531211257
672,332704.44275299453875
673,332635.52663065382512
674,332596.5097907615127
675,332608.77473328268388
676,332623.66230618476402
677,332638.54987908684416
678,332653.43745198892429
679,332668.32502489100443
680,332683.21259779308457
681,332698.10017069516471
682,332712.98774359724484
683,332727.87531649932498
684,332742.76288940140512
685,332757.65046230348526
686,332772.53803520556539
687,332787.42560810764553
688,332802.31318100972567
689,332817.2007539118058
690,332832.08832681388594
691,332704.11894723476144
692,332537.38440451404313
693,332352.27197741612326
694,332171.51342222269159
695,332030.48888087423984
696,331934.23564004310174
697,331886.24509774148464
698,331892.30170863831881
699,331907.15861356520327
700,331922.01551849208772
701,331936.87242341897218
702,331951.72932834585663
703,331943.64987272536382
704,331924.6478303244221
705,331914.56942903751042
706,331929.42633396439487
707,331944.28323889127932
708,331959.14014381816378
709,331973.99704874504823
710,331988.85395367193269
711,332003.71085859881714
712,332006.44417550752405
713,331947.41487394931028
714,331815.83950251631904
715,331630.6964074432035
716,331445.55331237008795
717,331260.41021729697241
718,331075.26712222385686
719,330890.12402715074131
720,330741.03102699958254
721,330674.51380255864933
722,330661.50463316304376
723,330676.17412325332407
724,330690.84361334360437
725,330705.51310343388468
726,330689.39699762617238
727,330641.62623940838967
728,330593.85997601336567
729,330563.73667143442435
730,330578.40616152470466
731,330593.07565161498496
732,330607.74514170526527
733,330622.41463179554557
734,330637.08412188582588
735,330651.75361197610619
736,330666.42310206638649
737,330646.77381050412077
738,330559.69037126447074
739,330374.35986135475105
740,330189.02935144503135
741,330003.69884153531166
742,329818.36833162559196
743,329633.03782171587227
744,329447.50967475201469
745,329330.85562112485059
746,329289.86800246831262
747,329295.46075251704315
748,329309.93260555318557
749,329324.40445858932799
750,329323.07352440414252
751,329298.37966043216875
752,329275.20958311407594
753,329277.87731695652474
754,329292.34916999266716
755,329306.82102302880958
756,329321.292876064952
757,329335.76472910109442
758,329350.23658213723684
759,329364.70843517337926
760,329379.18028820952168
761,329393.6521412456641
762,329408.12399428180652
763,329270.06614177074516
764,329084.53799480688758
765,328899.00984784303
766,328713.48170087917242
767,328566.5056648220052
768,328462.95585182524519
769,328410.57864324905677
770,328377.48180765670259
771,328369.62943798257038
772,328383.38007153756917
773,328397.57250581152039
774,328386.77016539027682
775,328358.4476354624494
776,328318.44404412421864
777,328279.64234298153315
778,328293.83477725548437
779,328308.02721152943559
780,328322.21964580338681
781,328336.41208007733803
782,328350.60451435128925
783,328364.79694862524047
784,328378.9893828991917
785,328393.18181717314292
786,328382.64601580606541
787,328196.96125317248516
788,328011.15368744643638
789,327825.3461217203876
790,327639.53855599433882
791,327453.73099026829004
792,327321.61321557394695
793,327253.5133567165467
794,327226.25342734018341
795,327235.97072417155141
796,327249.65543335594703
797,327263.34014254034264
798,327268.82796095422236
799,327263.0919200432254
800,327261.91960462200223
801,327239.95759272074793
802,327247.44151118729496
803,327261.12622037169058
804,327274.81092955608619
805,327288.49563874048181
806,327302.18034792487742
807,327315.86505710927304
808,327329.54976629366865
809,327343.23447547806427
810,327309.40133844770025
811,327123.08604763209587
812,326936.77075681649148
813,326750.4554660008871
814,326564.14017518528271
815,326377.82488436967833
816,326245.34593326755567
817,326182.92039909388404
818,326165.10583165986463
819,326174.32605691830395
820,326187.64615865930682
821,326200.96626040030969
822,326214.28636214131257
823,326227.60646388231544
824,326240.92656562331831
825,326254.24666736432118
826,326267.56676910532406
827,326280.88687084632693
828,326294.2069725873298
829,326307.52707432833267
830,326320.84717606933555
831,326334.16727781033842
832,326347.48737955134129
833,326360.80748129234416
834,326304.04034115723334
835,326117.97585369431181
836,325931.29595543531468
837,325744.61605717631755
838,325571.6397598022013
839,325410.40906407427974
840,325223.36796535731992
841,325082.358541593072
842,325008.9260723751504
843,325017.63949617056642
844,325030.59839745360659
845,325043.55729873664677
846,325056.51620001968695
847,325069.47510130272713
848,325082.4340025857673
849,325095.39290386880748
850,325108.35180515184766
851,325121.31070643488783
852,325134.26960771792801
853,325147.22850900096819
854,325160.18741028400837
855,325173.14631156704854
856,325186.10521285008872
857,325199.0641141331289
858,325177.95463717193343
859,324990.9135384549736
860,324803.87243973801378
861,324616.83134102105396
862,324429.79024230409414
863,324242.74914358713431
864,324064.26994182862109
865,323972.63480978721054
866,323961.21333770337515
867,323973.96097143128281
868,323986.70860515919048
869,323999.45623888709815
870,324012.20387261500582
871,324024.95150634291349
872,324037.69914007082116
873,324050.44677379872883
874,324063.1944075266365
875,324075.94204125454416
876,324088.68967498245183
877,324101.4373087103595
878,324114.18494243826717
879,324126.93257616617484
880,324139.68020989408251
881,324152.42784362199018
882,324073.95190641382942
883,323886.69954014173709
884,323699.44717386964476
885,323514.07658272603294
886,323326.82421645394061
887,323139.57185018184828
888,323013.84430156782037
889,322958.96664299163967
890,322943.00045753474114
891,322955.39711432025069
892,322967.79377110576024
893,322977.25702348916093
894,322946.81619744305499
895,322912.64387165254448
896,322893.91699651640374
897,322891.71668284240877
898,322904.11333962791832
899,322916.50999641342787
900,322928.90665319893742
901,322941.30330998444697
902,322953.69996676995652
903,322966.09662355546607
904,322978.49328034097562
905,322964.4603397125029
906,322819.70485759177245
907,322632.101514377282
908,322444.49817116279155
909,322256.8948279483011
910,322069.29148473381065
911,321881.6881415193202
912,321693.72700611932669
913,321505.76587071933318
914,321382.42794569430407
915,321314.82122291508131
916,321267.69556064356584
917,321221.07456895924406
918,321131.92251889395993
919,321027.81372713745805
920,320924.98567467712564
921,320826.48727418319322
922,320798.61156613688217
923,320810.65043073688867
924,320822.68929533689516
925,320834.72815993690165
926,320846.76702453690814
927,320858.80588913691463
928,320864.89154592168052
929,320867.02653032145463
930,320793.98109040525742
931,320606.01995500526391
932,320418.0588196052704
933,320230.09768420527689
934,320042.13654880528338
935,319855.61170538392616
936,319725.596707110235
937,319686.06911136728013
938,319697.91715286066756
939,319709.76519435405498
940,319721.61323584744241
941,319733.46127734082984
942,319732.23351331520826
943,319715.41811871243408
944,319704.57819276227383
945,319693.5981421226752
946,319705.44618361606263
947,319717.29422510945005
948,319729.14226660283748
949,319740.99030809622491
950,319752.83834958961233
951,319764.68639108299976
952,319776.53443257638719
953,319767.69279906339943
954,319635.98174323613057
955,319447.829784729518
956,319259.67782622290542
957,319071.52586771629285
958,318883.37390920968028
959,318695.22195070306771
960,318506.96435776742874
961,318318.70676483178977
962,318162.78142045676941
963,318059.70156138896709
964,317992.50613873987459
965,317943.26959310559323
966,317877.21034182136646
967,317810.7476404781919
968,317762.98678113531787
969,317714.68937658768846
970,317726.43178365204949
971,317738.17419071641052
972,317749.91659778077155
973,317761.65900484513259
974,317773.40141190949362
975,317785.14381897385465
976,317796.88622603821568
977,317808.62863310257671
978,317820.37104016693775
979,317632.11344723129878
980,317443.85585429565981
981,317255.59826136002084
982,317067.34066842438187
983,316879.08307548874291
984,316690.39613218861632
985,316572.25814501557034
986,316534.89180492906598
987,316519.18089710897766
988,316519.18720699287951
989,316518.38259359123185
990,316516.07530731963925
991,316500.61638606549241
992,316511.20116401551059
993,316522.514220715384
994,316533.82727741525741
995,316545.14033411513083
996,316556.45339081500424
997,316567.76644751487765
998,316579.07950421475107
999,316590.39256091462448
1000,316601.7056176144979
1001,316613.01867431437131
1002,316624.33173101424472
1003,316529.92851215641713
1004,316392.01872292679036
1005,316254.66491002985276
1006,316100.70620238094125
1007,315920.26298064674484
1008,315792.00660983135458
1009,315730.44177553465124
1010,315706.27483992197085
1011,315717.54359814559575
1012,315728.81235636922065
1013,315740.08111459284555
1014,315751.34987281647045
1015,315762.61863104009535
1016,315773.88738926372025
1017,315785.15614748734515
1018,315796.42490571097005
1019,315807.69366393459495
1020,315818.96242215821985
1021,315830.23118038184475
1022,315841.49993860546965
1023,315852.76869682909455
1024,315864.03745505271945
1025,315875.30621327634435
1026,315886.57497149996925
1027,315831.46251325635239
1028,315748.7889757498051
1029,315653.82649102417054
1030,315593.79604111291701
1031,315506.93463435804006
1032,315444.27230135840364
1033,315455.36386697523994
1034,315466.45543259207625
1035,315477.54699820891256
1036,315488.63856382574886
1037,315499.73012944258517
1038,315510.82169505942147
1039,315521.91326067625778
1040,315533.00482629309408
1041,315544.09639190993039
1042,315555.1879575267667
1043,315566.279523143603
1044,315577.37108876043931
1045,315588.46265437727561
1046,315599.55421999411192
1047,315610.64578561094822
1048,315621.73735122778453
1049,315632.82891684462084
1050,315643.92048246145714
1051,315591.69031788111897
1052,315457.13923345401417
1053,315314.10308713972336
1054,315172.49962242296897
1055,315101.59220591280609
1056,315083.41506930446485
1057,315094.05002355476608
1058,315104.68497780506732
1059,315115.31993205536855
1060,315125.95488630566979
1061,315136.58984055597102
1062,315147.22479480627226
1063,315157.85974905657349
1064,315168.49470330687473
1065,315179.12965755717596
1066,315189.76461180747719
1067,315200.39956605777843
1068,315211.03452030807966
1069,315221.6694745583809
1070,315232.30442880868213
1071,315242.93938305898337
1072,315253.5743373092846
1073,315264.20929155958584
1074,315274.84424580988707
1075,315235.93383282650029
1076,315119.00188615138177
1077,314994.76577527384507
1078,314887.22751505451743
1079,314824.81380453536985
1080,314808.33062577637611
1081,314818.56349001277704
1082,314828.79635424917797
1083,314839.02921848557889
1084,314849.26208272197982
1085,314859.49494695838075
1086,314869.72781119478168
1087,314879.96067543118261
1088,314890.19353966758354
1089,314900.42640390398446
1090,314910.65926814038539
1091,314920.89213237678632
1092,314931.12499661318725
1093,314941.35786084958818
1094,314951.59072508598911
1095,314961.82358932239003
1096,314972.05645355879096
1097,314982.28931779519189
1098,314992.52218203159282
1099,314867.17831089714309
1100,314677.41117513354402
1101,314487.64403936994495
1102,314305.37574854068225
1103,314192.24622983881272
1104,314144.81712691200664
1105,314154.72627391247079
1106,314164.63542091293493
1107,314174.54456791339908
1108,314184.45371491386322
1109,314194.36286191432737
1110,314204.27200891479151
1111,314214.18115591525566
1112,314224.0903029157198
1113,314233.99944991618395
1114,314243.90859691664809
1115,314253.81774391711224
1116,314263.72689091757638
1117,314273.63603791804053
1118,314283.54518491850467
1119,314293.45433191896882
1120,314303.36347891943296
1121,314313.27262591989711
1122,314323.18177292036125
1123,314240.40431992872618
1124,314087.33043641148834
1125,313929.14514012960717
1126,313782.18164561880985
1127,313695.6175607983605
1128,313656.21816184715135
1129,313665.47646739886841
1130,313674.73477295058547
1131,313683.99307850230252
1132,313693.25138405401958
1133,313702.50968960573664
1134,313711.7679951574537
1135,313721.02630070917075
1136,313730.28460626088781
1137,313739.54291181260487
1138,313748.80121736432193
1139,313758.05952291603899
1140,313767.31782846775604
1141,313776.5761340194731
1142,313785.83443957119016
1143,313795.09274512290722
1144,313804.35105067462428
1145,313813.60935622634133
1146,313822.86766177805839
1147,313684.34614376124227
1148,313493.60444931295933
1149,313302.86275486467639
1150,313126.7973857857869
1151,313000.33465699595399
1152,312950.26634520117659
1153,312959.35086577199399
1154,312968.4353863428114
1155,312977.5199069136288
1156,312986.60442748444621
1157,312995.68894805526361
1158,313004.77346862608101
1159,313013.85798919689842
1160,313022.94250976771582
1161,313032.02703033853322
1162,313041.11155090935063
1163,313050.19607148016803
1164,313059.28059205098543
1165,313068.36511262180284
1166,313077.44963319262024
1167,313086.53415376343764
1168,313095.61867433425505
1169,313104.70319490507245
1170,313113.78771547588985
1171,312934.8729348416673
1172,312743.95745541248471
1173,312553.04197598330211
1174,312392.76463983114809
1175,312262.83829528448405
1176,312178.00899100926472
1177,312173.00039930158528
1178,312181.87365231476724
1179,312190.74690532794921
1180,312199.62015834113117
1181,312208.49341135431314
1182,312217.3666643674951
1183,312226.23991738067707
1184,312235.11317039385904
1185,312243.986423407041
1186,312252.85967642022297
1187,312261.73292943340493
1188,312270.6061824465869
1189,312279.47943545976887
1190,312288.35268847295083
1191,312297.2259414861328
1192,312306.09919449931476
1193,312314.97244751249673
1194,312323.84570052567869
1195,312195.11126515589422
1196,312041.63417923293309
1197,311889.22427812009118
1198,311735.69825313490583
1199,311563.46543352067238
1200,311427.71811159391655
1201,311382.11754421918886
1202,311390.86471770325443
1203,311399.61189118732
1204,311408.35906467138557
1205,311417.10623815545114
1206,311425.85341163951671
1207,311434.60058512358228
1208,311443.34775860764785
1209,311452.09493209171342
1210,311460.84210557577899
1211,311469.58927905984456
1212,311478.33645254391013
1213,311487.0836260279757
1214,311495.83079951204127
1215,311504.57797299610684
1216,311513.32514648017241
1217,311522.07231996423798
1218,311512.40777542750584
1219,311339.45895858528093
1220,311148.20613206934649
1221,310956.95330555341206
1222,310765.70047903747763
1223,310625.20250860339729
1224,310524.8584900132264
1225,310469.72262876934838
1226,310459.6277579322923
1227,310468.23181441187626
1228,310476.83587089146022
1229,310485.43992737104418
1230,310482.08008833666099
1231,310460.40147562028142
1232,310451.94367041584337
1233,310460.54772689542733
1234,310469.15178337501129
1235,310477.75583985459525
1236,310486.35989633417921
1237,310494.96395281376317
1238,310503.56800929334713
1239,310512.17206577293109
1240,310520.77612225251505
1241,310529.38017873209901
1242,310537.98423521168297
1243,310417.68136356363539
1244,310229.20119206095114
1245,310047.12118776486022
1246,309884.87732729961863
