Timestep,Hydro|Reservoir_MTKK_0
110,359715.36385199660435
111,359742.94113094737986
112,359726.27497463364853
113,359660.58437940129079
114,359527.96726452454459
115,359355.5445434753201
116,359183.1218224260956
117,359010.69910137687111
118,358838.27638032764662
119,358665.85365927842213
120,358498.80366345809307
121,358375.54286413599038
122,358301.5186541096773
123,358252.91961242305115
124,358231.2119557876722
125,358211.14462503540562
126,358146.78655864018947
127,358060.4161937913741
128,357979.49589984520571
129,357948.63862674939446
130,357975.79677626496414
131,358002.95492578053381
132,358030.11307529610349
133,358057.27122481167316
134,358084.42937432724284
135,358111.58752384281252
136,358093.25329778983723
137,358012.57455683610169
138,357862.6667654789635
139,357689.82491499453317
140,357516.98306451010285
141,357344.14121402567253
142,357171.2993635412422
143,356998.45751305681188
144,356830.39893472188851
145,356715.49389424209949
146,356647.2715989376884
147,356602.17918887134874
148,356585.96465122676454
149,356570.17298643942922
150,356507.88395239971578
151,356425.03425534075359
152,356347.29554487689165
153,356322.72217232600087
154,356349.63498062390136
155,356376.54778892180184
156,356403.46059721970232
157,356430.37340551760281
158,356457.28621381550329
159,356484.19902211340377
160,356476.33896962110884
161,356429.12628538382705
162,356338.79138034192147
163,356165.70418863982195
164,355992.61699693772243
165,355829.65221654431662
166,355708.47382858302444
167,355609.31958501506597
168,355525.11395854514558
169,355502.04791376437061
170,355510.41414847946726
171,355530.62815690319985
172,355557.24109939543996
173,355583.85404188768007
174,355588.37469895242248
175,355613.18016824056394
176,355622.72969585255487
177,355630.81184820632916
178,355657.42479069856927
179,355684.03773319080938
180,355710.65067568304949
181,355737.26361817528959
182,355763.8765606675297
183,355790.48950315976981
184,355817.10244565200992
185,355843.71538814425003
186,355823.21875796618406
187,355653.38820586231304
188,355480.00114835455315
189,355323.71108467539307
190,355206.21251036733156
191,355084.80349553457927
192,354998.10725307802204
193,354980.02445448242361
194,355002.15941037656739
195,355028.52360337990103
196,355054.88779638323467
197,355081.25198938656831
198,355107.61618238990195
199,355133.98037539323559
200,355160.34456839656923
201,355186.70876139990287
202,355213.07295440323651
203,355239.43714740657015
204,355265.80134040990379
205,355292.16553341323743
206,355318.52972641657107
207,355344.89391941990471
208,355371.25811242323834
209,355397.62230542657198
210,355401.69541776541155
211,355228.05961076874519
212,355054.42380377207883
213,354880.78799677541247
214,354707.15218977874611
215,354547.29906621109694
216,354432.55641189985909
217,354386.28623154992238
218,354378.63187884486979
219,354404.70983654353768
220,354430.78779424220556
221,354456.86575194087345
222,354460.60473047278356
223,354446.25899526377907
224,354432.36683259473648
225,354427.35703550995095
226,354453.43499320861883
227,354479.51295090728672
228,354505.59090860595461
229,354531.6688663046225
230,354557.74682400329039
231,354583.82478170195827
232,354575.95424843684305
233,354502.6719121861388
234,354374.62817091500619
235,354200.70612861367408
236,354026.78408631234197
237,353852.86204401100986
238,353678.94000170967774
239,353516.36866086698137
240,353429.73823229980189
241,353393.97374980198219
242,353391.14266250061337
243,353416.84919880959205
244,353442.55573511857074
245,353468.26227142754942
246,353490.77129671972943
247,353496.95341098989593
248,353500.02501020155614
249,353525.73154651053483
250,353551.43808281951351
251,353577.1446191284922
252,353602.85115543747088
253,353628.55769174644956
254,353654.26422805542825
255,353679.97076436440693
256,353705.67730067338562
257,353681.5401417442481
258,353587.49004885478644
259,353413.19658516376512
260,353238.90312147274381
261,353064.60965778172249
262,352890.31619409070117
263,352716.02273039967986
264,352605.78387307189405
265,352569.67480479774531
266,352562.57122047088342
267,352584.02878026937833
268,352609.42863681411836
269,352634.8284933588584
270,352635.71114478632808
271,352619.3689825469628
272,352603.48039284755941
273,352594.86332114873221
274,352620.26317769347224
275,352645.66303423821228
276,352671.06289078295231
277,352696.46274732769234
278,352721.86260387243237
279,352747.26246041717241
280,352737.13341252453392
281,352679.36048612551531
282,352566.51269147539278
283,352391.91254802013282
284,352217.31240456487285
285,352042.71226110961288
286,351868.11211765435291
287,351693.51197419909295
288,351572.18517576158047
289,351512.2182070298004
290,351491.88874709268566
291,351479.22796645993367
292,351485.47346787061542
293,351484.45149869227316
294,351448.76150998915546
295,351391.86814944853541
296,351341.38375181757146
297,351320.32857581647113
298,351345.42856915172888
299,351370.52856248698663
300,351395.62855582224438
301,351420.72854915750213
302,351445.82854249275988
303,351470.92853582801763
304,351496.02852916327538
305,351448.51949140691431
306,351332.49852983566234
307,351157.59852317092009
308,350982.69851650617784
309,350807.79850984143559
310,350632.89850317669334
311,350457.99849651195109
312,350285.20568477292545
313,350172.34913964441512
314,350114.03633340995293
315,350087.3718898659572
316,350077.92292555968743
317,350072.25221738958498
318,350033.3067642133683
319,349979.29470029554795
320,349926.28176402731333
321,349908.34134994866326
322,349933.21644392964663
323,349958.09153791063
324,349982.96663189161336
325,350007.84172587259673
326,350032.71681985358009
327,350057.59191383456346
328,350082.46700781554682
329,350051.74025628849631
330,349960.65607618645299
331,349785.53117016743636
332,349610.40626414841972
333,349435.28135812940309
334,349285.12962969706859
335,349158.79350414581131
336,349024.49663050391246
337,348933.11595794284949
338,348886.39831532735843
339,348849.14820755558321
340,348825.2886822699802
341,348809.32131917990046
342,348770.38226357562235
343,348751.44729680288583
344,348722.66400737676304
345,348678.33759886975167
346,348687.87377894896781
347,348712.50693739962298
348,348737.14009585027816
349,348761.77325430093333
350,348786.4064127515885
351,348811.03957120224368
352,348835.67272965289885
353,348860.30588810355403
354,348833.18064053013222
355,348657.8137989807874
356,348482.44695743144257
357,348328.36304946505697
358,348152.99620791571215
359,347977.62936636636732
360,347817.3443982063327
361,347748.34977796219755
362,347724.82100119808456
363,347742.14867101644631
364,347766.37633052066667
365,347790.60399002488703
366,347814.83164952910738
367,347839.05930903332774
368,347863.28696853754809
369,347887.51462804176845
370,347911.7422875459888
371,347935.96994705020916
372,347960.19760655442951
373,347984.42526605864987
374,348008.65292556287022
375,348032.88058506709058
376,348057.10824457131093
377,348081.33590407553129
378,348095.341269033961
379,347919.56892853818135
380,347743.79658804240171
381,347568.02424754662206
382,347392.25190705084242
383,347216.47956655506277
384,347047.81004402798135
385,346933.7866296658176
386,346860.65345491102198
387,346818.52076280803885
388,346805.42717596178409
389,346809.47427870566025
390,346781.91841811675113
391,346738.1139535572147
392,346701.3168359795236
393,346700.07330146088498
394,346723.97724502475467
395,346747.88118858862435
396,346771.78513215249404
397,346795.68907571636373
398,346819.59301928023342
399,346843.49696284410311
400,346867.4009064079728
401,346822.70786715095164
402,346690.45386653504102
403,346514.3578100989107
404,346338.26175366278039
405,346162.16569722665008
406,345986.06964079051977
407,345809.97358435438946
408,345685.33379822550341
409,345635.19834525469923
410,345618.17728019348579
411,345624.6318333898671
412,345648.09620307123987
413,345671.56057275261264
414,345654.36530059709912
415,345605.96780346869491
416,345558.59972256637411
417,345507.63403678796021
418,345496.07522333657835
419,345519.53959301795112
420,345543.00396269932389
421,345566.46833238069667
422,345589.93270206206944
423,345613.39707174344221
424,345589.28920541884145
425,345514.54487751162378
426,345379.05727239698172
427,345202.52164207835449
428,345025.98601175972726
429,344849.45038144110003
430,344672.91475112247281
431,344496.37912080384558
432,344344.99728300329298
433,344249.17094940820243
434,344194.55620982969413
435,344173.41535830707289
436,344186.04445536789717
437,344195.4211650895304
438,344171.39163305831607
439,344113.4929329949664
440,344054.65341419412289
441,343973.54243719950318
442,343936.16702786693349
443,343957.82668585242936
444,343980.8514816389652
445,344003.87627742550103
446,344026.90107321203686
447,344048.7962597089936
448,344010.67357587552397
449,343925.21562078874558
450,343779.84453696483979
451,343602.86933275137562
452,343425.89412853791146
453,343248.91892432444729
454,343071.94372011098312
455,342894.96851589751896
456,342721.24016375798965
457,342605.89006340398919
458,342524.583506878349
459,342466.8471280685626
460,342441.80276608141139
461,342416.13225796073675
462,342349.40450442425208
463,342241.72153344767867
464,342125.742052120273
465,342028.6898603765294
466,342003.05914245115127
467,342025.64436435513198
468,342048.22958625911269
469,342070.8148081630934
470,342093.40003006707411
471,342115.98525197105482
472,342088.74175935832318
473,342011.13992329238681
474,341891.90439759934088
475,341714.48961950332159
476,341537.0748414073023
477,341359.66006331128301
478,341182.24528521526372
479,341004.83050711924443
480,340827.06134380964795
481,340686.37378040712792
482,340595.98881644383073
483,340533.19206842931453
484,340497.38348116161069
485,340457.18705430912087
486,340364.88839406141778
487,340244.48869273916353
488,340132.95871648017783
489,340050.94126638903981
490,340024.26230752561241
491,340046.49314421601593
492,340068.72398090641946
493,340090.95481759682298
494,340113.1856542872265
495,340135.41649097763002
496,340157.64732766803354
497,340163.48550700809574
498,340103.78039772703778
499,339926.0112344174413
500,339748.24207110784482
501,339570.47290779824834
502,339392.70374448865186
503,339214.93458117905539
504,339036.86214637645753
505,338905.16398159530945
506,338820.33326413179748
507,338746.92989934026264
508,338675.26817391510122
509,338627.02135419449769
510,338574.13161101960577
511,338555.52697573823389
512,338537.87655881023966
513,338521.07025726971915
514,338542.9978224671213
515,338564.92538766452344
516,338586.85295286192559
517,338608.78051805932773
518,338630.70808325672988
519,338652.63564845413202
520,338674.56321365153417
521,338696.49077884893632
522,338704.58129211730557
523,338526.50885731470771
524,338348.43642251210986
525,338173.22222143114777
526,337995.14978662854992
527,337817.07735182595206
528,337652.0363765679067
529,337542.72769916808465
530,337458.0959700657404
531,337416.30462294304743
532,337391.96048634796171
533,337393.50642141076969
534,337404.32258358871331
535,337419.61331326101208
536,337441.09789759048726
537,337462.58248191996245
538,337484.06706624943763
539,337505.55165057891281
540,337527.036234908388
541,337548.52081923786318
542,337570.00540356733836
543,337591.48998789681355
544,337612.97457222628873
545,337634.45915655576391
546,337655.94374088523909
547,337550.73739612032659
548,337427.40789688954828
549,337281.4044378681574
550,337102.88902219763258
551,336937.94330448255641
552,336784.99093784898287
553,336671.5248774724314
554,336580.12433703971328
555,336494.78126714349492
556,336432.31819277751492
557,336376.3763375847484
558,336292.27130561316153
559,336206.27223869162844
560,336139.69218640227336
561,336100.42330196662806
562,336121.55350108252605
563,336142.68370019842405
564,336163.81389931432204
565,336184.94409843022004
566,336206.07429754611803
567,336227.20449666201603
568,336248.33469577791402
569,336261.81295716471504
570,336201.85668032604735
571,336022.98687944194535
572,335844.11707855784334
573,335665.24727767374134
574,335486.37747678963933
575,335307.50767590553733
576,335128.4197922218591
577,335004.21146036579739
578,334915.28037777089048
579,334847.74608284205897
580,334778.93760765512707
581,334714.45741277042544
582,334574.8005324965925
583,334426.21010884823045
584,334293.84584062226349
585,334194.93463711236836
586,334194.43750611628639
587,334215.34962243260816
588,334236.26173874892993
589,334257.1738550652517
590,334278.08597138157347
591,334298.99808769789524
592,334319.91020401421702
593,334330.71521864488022
594,334249.93633716198383
595,334070.8484534783056
596,333891.76056979462737
597,333712.67268611094914
598,333533.58480242727092
599,333354.49691874359269
600,333175.1875452749664
601,333058.95780166028999
602,332983.69860618113307
603,332926.43552286917111
604,332895.8410480862949
605,332874.35991293471307
606,332822.00126279465621
607,332744.20844380295603
608,332658.57639809098328
609,332585.25813060853397
610,332562.84561315760948
611,332583.53623968898319
612,332604.2268662203569
613,332624.91749275173061
614,332645.60811928310432
615,332666.29874581447802
616,332686.98937234585173
617,332707.67999887722544
618,332696.9087185463286
619,332517.59934507770231
620,332338.28997160907602
621,332158.98059814044973
622,331985.03980676195351
623,331818.70095245458651
624,331655.76126026071142
625,331541.25556306727231
626,331465.29258576920256
627,331396.8961195537704
628,331337.43359458778286
629,331273.26335311937146
630,331168.0336499978439
631,331052.47934522037394
632,330959.46377845399547
633,330905.08215071167797
634,330925.55469443131005
635,330946.02723815094214
636,330966.49978187057422
637,330986.97232559020631
638,331007.4448693098384
639,331027.91741302947048
640,331048.38995674910257
641,331058.04938005621079
642,331017.7703871629783
643,330863.05782393127447
644,330683.53036765090656
645,330511.49940810445696
646,330331.97195182408905
647,330152.44449554372113
648,329985.85227602266241
649,329863.2948204530403
650,329773.4592925325851
651,329717.5031395223341
652,329685.42830725800013
653,329648.02562609192682
654,329570.2859766339534
655,329467.50590981880669
656,329360.57369641191326
657,329269.57061686686939
658,329237.68589392356807
659,329257.93694656016305
660,329278.18799919675803
661,329298.43905183335301
662,329318.69010446994798
663,329338.94115710654296
664,329302.59278203517897
665,329214.40655343991239
666,329121.09696887951577
667,328941.34802151611075
668,328761.59907415270573
669,328581.8501267893007
670,328402.10117942589568
671,328222.35223206249066
672,328042.39542411710136
673,327862.43861617171206
674,327725.94960512779653
675,327615.10739999555517
676,327534.65915345959365
677,327477.28783706569811
678,327390.35717994987499
679,327329.33983906492358
680,327260.38457208295586
681,327176.56346905801911
682,327124.75481067335932
683,327144.79800272797002
684,327164.84119478258071
685,327184.88438683719141
686,327204.92757889180211
687,327224.97077094641281
688,327245.01396300102351
689,327265.05715505563421
690,327285.10034711024491
691,327112.50634275760967
692,326932.54953481222037
693,326752.60862644703593
694,326572.65181850164663
695,326397.18243614543462
696,326262.48134389956249
697,326201.85505572537659
698,326165.39952551899478
699,326175.9519779063412
700,326195.78730937896762
701,326215.62264085159404
702,326234.18211802252335
703,326250.69377630093368
704,326270.5291077735601
705,326290.36443924618652
706,326310.19977071881294
707,326330.03510219143936
708,326349.87043366406579
709,326369.70576513669221
710,326389.54109660931863
711,326409.37642808194505
712,326429.21175955457147
713,326449.04709102719789
714,326468.88242249982432
715,326360.01373380137375
716,326215.38324525300413
717,326043.680329353665
718,325863.51566082629142
719,325683.35099229891784
720,325502.98187147302087
721,325367.99129315075697
722,325273.13595626089955
723,325201.95502947154455
724,325156.70658405637369
725,325126.72758520068601
726,325052.82574609457515
727,324953.48013444186654
728,324853.57785185106331
729,324799.85295389167732
730,324796.24327612441266
731,324815.87415529851569
732,324835.50503447261872
733,324855.13591364672175
734,324874.76679282082478
735,324894.3976719949278
736,324914.02855116903083
737,324933.65943034313386
738,324890.59597687597852
739,324710.22685605008155
740,324529.85773522418458
741,324349.48861439828761
742,324169.11949357239064
743,323988.75037274649367
744,323897.78666574228555
745,323822.7285356624634
746,323754.16424730344443
747,323722.92583635036135
748,323726.02032382774632
749,323745.44334241986508
750,323745.17186675564153
751,323738.98331227293238
752,323747.53225622023456
753,323760.27662514895201
754,323779.69964374107076
755,323799.12266233318951
756,323818.54568092530826
757,323837.96869951742701
758,323857.39171810954576
759,323876.81473670166451
760,323896.23775529378327
761,323915.66077388590202
762,323935.08379247802077
763,323824.87276188225951
764,323644.29578047437826
765,323466.09566966845887
766,323285.51868826057762
767,323104.94170685269637
768,322973.17709726881003
769,322908.3091564103961
770,322900.26187214016682
771,322919.47703013801947
772,322938.69218813587213
773,322957.90734613372479
774,322962.953485183476
775,322958.96282203594455
776,322972.95348998630652
777,322992.16864798415918
778,323011.38380598201184
779,323030.59896397986449
780,323049.81412197771715
781,323069.02927997556981
782,323088.24443797342246
783,323107.45959597127512
784,323126.67475396912778
785,323145.88991196698043
786,323165.10506996483309
787,323042.98912452912191
788,322862.20428252697457
789,322685.19795381010044
790,322504.4131118079531
791,322389.58301358297467
792,322342.23605087562464
793,322359.29826587345451
794,322378.30897157278378
795,322397.31967727211304
796,322416.3303829714423
797,322435.34108867077157
798,322454.35179437010083
799,322472.41105215175776
800,322491.42175785108702
801,322510.43246355041629
802,322529.44316924974555
803,322548.45387494907482
804,322567.46458064840408
805,322586.47528634773334
806,322605.48599204706261
807,322624.49669774639187
808,322643.50740344572114
809,322662.5181091450504
810,322681.52881484437967
811,322560.31356667226646
812,322379.32427237159573
813,322198.33497807092499
814,322017.34568377025425
815,321884.42056015500566
816,321810.28419815941015
817,321799.64067328319652
818,321818.44351840054151
819,321837.24636351788649
820,321856.04920863523148
821,321874.85205375257647
822,321893.65489886992145
823,321912.45774398726644
824,321931.26058910461143
825,321950.06343422195641
826,321968.8662793393014
827,321987.66912445664639
828,322006.47196957399137
829,322025.27481469133636
830,322044.07765980868135
831,322062.88050492602633
832,322081.68335004337132
833,322100.48619516071631
834,322098.95463107828982
835,321970.25846956274472
836,321789.06131468008971
837,321624.00599741080077
838,321451.65422223258065
839,321353.42368298384827
840,321294.73575270693982
841,321312.6004495274974
842,321331.19543406285811
843,321349.79041859821882
844,321368.38540313357953
845,321386.98038766894024
846,321405.57537220430095
847,321424.17035673966166
848,321442.76534127502237
849,321461.36032581038307
850,321479.95531034574378
851,321498.55029488110449
852,321517.1452794164652
853,321535.74026395182591
854,321554.33524848718662
855,321572.93023302254733
856,321591.52521755790804
857,321610.12020209326874
858,321628.71518662862945
859,321455.69556002557511
860,321274.29054456093581
861,321092.88552909629652
862,320938.78322662023129
863,320813.57978610816645
864,320743.01257426099619
865,320717.2512603251962
866,320734.09165566274896
867,320752.48218788736267
868,320770.87272011197638
869,320789.26325233659009
870,320807.65378456120379
871,320826.0443167858175
872,320844.43484901043121
873,320862.82538123504492
874,320881.21591345965862
875,320899.60644568427233
876,320917.99697790888604
877,320936.38751013349975
878,320954.77804235811345
879,320973.16857458272716
880,320991.55910680734087
881,321009.94963903195458
882,321028.34017125656828
883,320919.81945633870782
884,320784.2894970451016
885,320660.62378530815477
886,320553.59809461643454
887,320422.93639550264925
888,320320.9715209423448
889,320286.6938707944355
890,320304.87654243706493
891,320323.05921407969436
892,320341.24188572232379
893,320359.42455736495322
894,320377.60722900758265
895,320395.78990065021208
896,320413.97257229284151
897,320432.15524393547093
898,320450.33791557810036
899,320468.52058722072979
900,320486.70325886335922
901,320504.88593050598865
902,320523.06860214861808
903,320541.25127379124751
904,320559.43394543387694
905,320577.61661707650637
906,320586.17678727372549
907,320411.59580251190346
908,320229.77847415453289
909,320047.96114579716232
910,319866.14381743979175
911,319702.16336412978126
912,319597.59890936879674
913,319572.45049883844331
914,319590.42530989903025
915,319608.4001209596172
916,319626.37493202020414
917,319644.34974308079109
918,319662.17169054562692
919,319665.04539217660204
920,319678.63559902162524
921,319696.61041008221218
922,319714.58522114279913
923,319732.56003220338607
924,319750.53484326397302
925,319768.50965432455996
926,319786.4844653851469
927,319804.45927644573385
928,319822.43408750632079
929,319840.40889856690774
930,319858.38370962749468
931,319699.05041831947165
932,319517.02522938005859
933,319335.00004044064553
934,319152.97485150123248
935,318970.94966256181942
936,318819.83076421415899
937,318751.35678159206873
938,318725.78770152386278
939,318730.14112512033898
940,318747.91148387017893
941,318765.68184262001887
942,318776.39615427923854
943,318773.81405564211309
944,318758.80798977799714
945,318731.62370359327178
946,318749.39406234311173
947,318767.16442109295167
948,318784.93477984279161
949,318802.70513859263156
950,318820.4754973424715
951,318838.24585609231144
952,318856.01621484215138
953,318873.78657359199133
954,318886.28245761472499
955,318704.05281636456493
956,318521.82317511440488
957,318342.15992340428056
958,318159.9302821541205
959,317977.70064090396045
960,317848.64149609598098
961,317810.86616002611117
962,317826.35811339976499
963,317843.92061156762065
964,317861.48310973547632
965,317879.04560790333198
966,317896.60810607118765
967,317914.17060423904331
968,317931.73310240689898
969,317949.29560057475464
970,317966.85809874261031
971,317984.42059691046597
972,318001.98309507832164
973,318019.5455932461773
974,318037.10809141403297
975,318054.67058958188863
976,318072.2330877497443
977,318089.79558591759996
978,318107.35808408545563
979,318042.69334515702212
980,317883.67520907102153
981,317705.29782209044788
982,317529.5720030341181
983,317401.28828766779043
984,317337.41386283031898
985,317347.44370004744269
986,317364.79833763331408
987,317382.15297521918546
988,317399.50761280505685
989,317416.86225039092824
990,317434.21688797679963
991,317451.57152556267101
992,317468.9261631485424
993,317486.28080073441379
994,317503.63543832028517
995,317520.99007590615656
996,317538.34471349202795
997,317555.69935107789934
998,317573.05398866377072
999,317590.40862624964211
1000,317607.7632638355135
1001,317625.11790142138489
1002,317642.47253900725627
1003,317592.06859453284414
1004,317464.43330253736349
1005,317331.31813965225592
1006,317206.25699249375612
1007,317135.38048165105283
1008,317110.5538491072366
1009,317127.70403438236099
1010,317144.85421965748537
1011,317162.00440493260976
1012,317179.15459020773415
1013,317196.30477548285853
1014,317213.45496075798292
1015,317230.6051460331073
1016,317247.75533130823169
1017,317264.90551658335607
1018,317282.05570185848046
1019,317299.20588713360485
1020,317316.35607240872923
1021,317333.50625768385362
1022,317350.656442958978
1023,317367.80662823410239
1024,317384.95681350922678
1025,317402.10699878435116
1026,317419.25718405947555
1027,317435.71663897222606
1028,317390.98004411731381
1029,317336.13977108238032
1030,317286.37138657795731
1031,317248.93202754080994
1032,317250.56030182028189
1033,317267.50262651336379
1034,317284.44495120644569
1035,317301.38727589952759
1036,317318.32960059260949
1037,317335.2719252856914
1038,317352.2142499787733
1039,317369.1565746718552
1040,317386.0988993649371
1041,317403.041224058019
1042,317419.9835487511009
1043,317436.9258734441828
1044,317453.8681981372647
1045,317470.8105228303466
1046,317487.7528475234285
1047,317504.6951722165104
1048,317521.6374969095923
1049,317538.5798216026742
1050,317555.5221462957561
1051,317544.08463382651098
1052,317500.35374211741146
1053,317452.81284107256215
1054,317417.73652359266998
1055,317370.64919508778257
1056,317342.32036090199836
1057,317359.05482501309598
1058,317375.7892891241936
1059,317392.52375323529122
1060,317409.25821734638885
1061,317425.99268145748647
1062,317442.72714556858409
1063,317459.46160967968171
1064,317476.19607379077934
1065,317492.93053790187696
1066,317509.66500201297458
1067,317526.39946612407221
1068,317543.13393023516983
1069,317559.86839434626745
1070,317576.60285845736507
1071,317593.3373225684627
1072,317610.07178667956032
1073,317626.80625079065794
1074,317643.54071490175556
1075,317550.67934181820601
1076,317407.96485981164733
1077,317268.3213135881233
1078,317138.10289523692336
1079,317065.41637027688557
1080,317039.67656289268052
1081,317056.20657340722391
1082,317072.73658392176731
1083,317089.2665944363107
1084,317105.79660495085409
1085,317122.32661546539748
1086,317138.85662597994087
1087,317155.38663649448426
1088,317171.91664700902766
1089,317188.44665752357105
1090,317204.97666803811444
1091,317221.50667855265783
1092,317238.03668906720122
1093,317254.56669958174461
1094,317271.09671009628801
1095,317287.6267206108314
1096,317304.15673112537479
1097,317320.68674163991818
1098,317337.21675215446157
1099,317153.74676266900497
1100,316970.27677318354836
1101,316786.80678369809175
1102,316603.33679421263514
1103,316463.37537001597229
1104,316400.71850722725503
1105,316415.25923512753798
1106,316431.56775585713331
1107,316447.87627658672864
1108,316464.18479731632397
1109,316480.4933180459193
1110,316496.80183877551463
1111,316513.11035950510995
1112,316529.41888023470528
1113,316545.72740096430061
1114,316562.03592169389594
1115,316578.34444242349127
1116,316594.6529631530866
1117,316610.96148388268193
1118,316627.27000461227726
1119,316643.57852534187259
1120,316659.88704607146792
1121,316676.19556680106325
1122,316692.50408753065858
1123,316600.53806717990665
1124,316431.0812851281953
1125,316258.81935426680138
1126,316101.33180938474834
1127,315997.27907386381412
1128,315945.55951193522196
1129,315946.01542269607307
1130,315961.66628671908984
1131,315977.31715074210661
1132,315992.96801476512337
1133,316008.61887878814014
1134,316024.2697428111569
1135,316039.92060683417367
1136,316055.57147085719043
1137,316071.2223348802072
1138,316086.87319890322397
1139,316102.52406292624073
1140,316118.1749269492575
1141,316133.82579097227426
1142,316149.47665499529103
1143,316165.12751901830779
1144,316180.77838304132456
1145,316196.42924706434133
1146,316212.08011108735809
1147,316098.5064437900437
1148,315914.15730781306047
1149,315729.80817183607724
1150,315575.96940197871299
1151,315480.43377609446179
1152,315427.1325189472991
1153,315430.0942148246686
1154,315444.5796970637748
1155,315459.06517930288101
1156,315473.55066154198721
1157,315488.03614378109341
1158,315499.99697350600036
1159,315485.70379216148285
1160,315469.65265499032103
1161,315484.13813722942723
1162,315498.62361946853343
1163,315513.10910170763964
1164,315527.59458394674584
1165,315542.08006618585205
1166,315556.56554842495825
1167,315571.05103066406446
1168,315585.53651290317066
1169,315600.02199514227686
1170,315614.50747738138307
1171,315454.96465679112589
1172,315269.45013903023209
1173,315083.9356212693383
1174,314900.59328240313334
1175,314786.50042023696005
1176,314692.97020061413059
1177,314663.40135059301974
1178,314671.00413682754152
1179,314684.33105382521171
1180,314697.65797082288191
1181,314710.9848878205521
1182,314724.3118048182223
1183,314737.6387218158925
1184,314750.96563881356269
1185,314764.29255581123289
1186,314777.61947280890308
1187,314790.94638980657328
1188,314804.27330680424348
1189,314817.60022380191367
1190,314830.92714079958387
1191,314844.25405779725406
1192,314857.58097479492426
1193,314870.90789179259446
1194,314884.23480879026465
1195,314776.05762076168321
1196,314596.39845371380216
1197,314424.11152322933776
1198,314287.58183634717716
1199,314173.09715927485377
1200,314107.10441819805419
1201,314075.8277042695554
1202,314087.89522017329
1203,314100.49632926954655
1204,314113.0974383658031
1205,314125.69854746205965
1206,314138.2996565583162
1207,314150.90076565457275
1208,314163.5018747508293
1209,314176.10298384708585
1210,314188.7040929433424
1211,314201.30520203959895
1212,314213.9063111358555
1213,314226.50742023211205
1214,314239.1085293283686
1215,314251.70963842462515
1216,314264.3107475208817
1217,314276.91185661713826
1218,314289.51296571339481
1219,314217.26738224562723
1220,314105.45996539015323
1221,313988.15786629595095
1222,313877.50544261251343
1223,313749.82824278739281
1224,313647.23829309246503
1225,313599.9386750748381
1226,313595.28201060922584
1227,313607.24250048166141
1228,313619.20299035409698
1229,313631.16348022653256
1230,313622.75535807583947
1231,313608.431634598237
1232,313593.90211958601139
1233,313605.86260945844697
1234,313617.82309933088254
1235,313629.78358920331812
1236,313641.74407907575369
1237,313653.70456894818926
1238,313665.66505882062484
1239,313677.62554869306041
1240,313689.58603856549598
1241,313694.97602186253062
1242,313609.08280406851554
1243,313421.04329394095112
1244,313233.00378381338669
1245,313044.96427368582226
1246,312856.92476355825784
