Timestep,Hydro|Reservoir_MTKK_0
100,358049.079424357682
101,358032.82685559568927
102,358010.61638894036878
103,357989.74468546069693
104,358007.9375793330837
105,358026.13047320547048
106,358044.32336707785726
107,358062.51626095024403
108,358080.70915482263081
109,358098.90204869501758
110,358117.09494256740436
111,358135.28783643979114
112,358153.48073031217791
113,358171.67362418456469
114,358189.86651805695146
115,358048.53660076064989
116,357873.24011332500959
117,357691.43300719739636
118,357509.62590106978314
119,357341.8427309243707
120,357227.71443461533636
121,357173.18931404594332
122,357133.88213508180343
123,357099.65496856532991
124,357062.9785103329923
125,357031.29135004035197
126,356959.84186263201991
127,356874.97119207604555
128,356808.82189130235929
129,356782.16533365304349
130,356800.22192642168375
131,356818.278519190324
132,356836.33511195896426
133,356854.39170472760452
134,356872.44829749624478
135,356890.50489026488503
136,356908.56148303352529
137,356914.77072976942873
138,356855.48711394926067
139,356673.54370671790093
140,356491.60029948654119
141,356309.65689225518145
142,356127.7134850238217
143,355945.77007779246196
144,355840.19951767782914
145,355795.16295297071338
146,355784.55293648235966
147,355802.05069042858668
148,355819.5484443748137
149,355837.04619832104072
150,355838.47131742996862
151,355814.32436299702385
152,355786.95950652431929
153,355800.21186822355958
154,355817.7096221697866
155,355835.20737611601362
156,355852.70513006224064
157,355870.20288400846766
158,355887.70063795469468
159,355905.19839190092171
160,355922.69614584714873
161,355893.351407625305
162,355810.85619994963054
163,355628.35395389585756
164,355445.85170784208458
165,355263.3494617883116
166,355109.431409963232
167,354984.83083291078219
168,354874.74690947023919
169,354832.16466238891007
170,354839.87739175913157
171,354857.12980318960035
172,354874.38221462006913
173,354891.63462605053792
174,354908.8870374810067
175,354885.59887894795975
176,354847.82450079033151
177,354828.33602956996765
178,354845.58844100043643
179,354862.84085243090522
180,354880.093263861374
181,354897.34567529184278
182,354914.59808672231156
183,354931.85049815278035
184,354949.10290958324913
185,354947.87361128284829
186,354897.14062756323256
187,354714.39303899370134
188,354531.64545042417012
189,354348.8978618546389
190,354166.15027328510769
191,353983.40268471557647
192,353885.40112752979621
193,353853.6405630679219
194,353870.68511391640641
195,353887.72966476489091
196,353904.77421561337542
197,353921.81876646185992
198,353911.33142384816892
199,353870.96197862370173
200,353818.87831628014101
201,353776.41574567143107
202,353793.46029651991557
203,353810.50484736840008
204,353827.54939821688458
205,353844.59394906536909
206,353861.63849991385359
207,353878.6830507623381
208,353895.7276016108226
209,353895.91862552217208
210,353842.73591263487469
211,353659.7804634833592
212,353476.8250143318437
213,353294.56957320001675
214,353134.59239242016338
215,352991.49811764369952
216,352915.17228547594277
217,352876.34801941434853
218,352836.22880244156113
219,352798.45576067816
220,352810.75490907276981
221,352827.48596491268836
222,352815.80573331867345
223,352783.8059105941793
