,MTKK-0,MTKK-1,MTKK-2,MTKK-3,MTKK-4,MTKK-5,MTKK-6,MTKK-7,MTKK-8,MTKK-9,MTKK-10,MTKK-11,MTKK-12,MTKK-13,MTKK-14,MTKK-15
2030-09-25 08:00:00,258645.96816643453,400410.805859721,357825.37977725914,500738.0679863598,271543.50334057247,334041.52379700413,198545.11302913135,394329.146035928,330976.52444504393,347294.20405360457,424855.6125055685,331153.24139381206,343368.26699203835,375336.5313811801,301998.61657371063,382598.9635317109
2030-09-25 09:00:00,258941.02550391923,400646.69797232933,357997.80520516046,501125.8808921358,271720.54956928326,334138.7867957901,198700.9866597934,394545.97063298384,331148.63315367384,347720.2706486683,425060.567053514,331461.2889221002,343666.12425858947,375463.56345212576,302240.45406983985,382808.3460124861
2030-09-25 10:00:00,259248.8011595207,400895.7754132127,358180.6518978879,501523.99869639456,271890.9318426418,334280.6495801858,198866.25078621975,394777.05180748494,331323.5480930662,348160.97340196447,425265.71734935016,331777.556798561,343977.38003592007,375599.78538085415,302494.74251083686,383033.0904360224
2030-09-25 11:00:00,259559.4896435712,401152.56679973984,358367.66668987885,501933.99893251463,272096.7267307677,334427.07188404887,199041.25170029787,395015.30319697806,331503.12932874914,348608.1265366299,425498.2372213343,332121.03754827013,344303.3438991385,375752.70646012085,302755.4001103656,383267.25138941134
2030-09-25 12:00:00,259901.69290363044,401430.834245238,358554.34644199186,502386.18043537514,272327.77268470527,334573.4941879119,199241.43032260903,395264.7015790044,331720.47853093845,349073.59747324383,425707.4809026813,332441.75415314676,344652.0918157607,375925.129275037,303011.53145743697,383538.3217627909
2030-09-25 13:00:00,260241.26716726777,401702.21950945107,358750.91405303817,502833.41487297625,272555.53372676444,334719.9164917749,199446.49650414544,395511.7065584456,331932.67331534624,349539.06840985775,425945.9684738968,332785.2349028559,344985.2276407827,376104.63192321,303277.1660431769,383809.3921361703
2030-09-25 14:00:00,260587.1331999772,401982.31988276873,358968.92891370127,503285.59637583664,272803.22833528905,334866.338795638,199641.17042723473,395761.10494047194,332173.89358436875,350004.53934647166,426226.5799792773,333119.091460051,345345.6099697474,376301.48592446017,303570.8625378375,384062.4568912773
2030-09-25 15:00:00,260918.55949215763,402240.3331159075,359186.9437743645,503737.777878697,273050.92294381367,335012.76109950105,199825.8521521637,395999.1143613476,332407.922801004,350470.0102830856,426488.3314055197,333425.0357229656,345651.5388414911,376480.68183518667,303864.55903249816,384296.7033500312
2030-09-25 16:00:00,261214.2284799929,402477.529908729,359359.3345860747,504147.8350445945,273265.36443789164,335159.1834033641,199973.9275761569,396213.48840300686,332589.3066694522,350895.98721651465,426715.54129881633,333751.41901608213,345943.6102042097,376622.17633038334,304106.5028727743,384511.6709152244
2030-09-25 17:00:00,261493.95576046756,402700.1491751341,359517.5059342853,504524.09612573835,273466.6236233942,335276.2421100015,200112.6453728857,396411.72246025753,332756.3706346556,351306.30875203933,426930.897597241,334069.60801654233,346222.48268822435,376749.2712148592,304343.68506173947,384710.33722371294
2030-09-25 18:00:00,261767.04392424272,402910.5816386954,359669.0923075298,504887.23776262125,273666.6399680521,335374.46939266747,200239.5810371852,396598.34216415073,332909.7418422388,351706.1201862705,427148.35615318874,334369.9148901171,346491.48990992847,376865.8129226787,304567.89885408856,384897.9406490572
2030-09-25 19:00:00,262003.84650474717,403085.7894986071,359783.20243680076,505210.7965561432,273807.594889435,335429.0399512821,200336.21292638345,396750.6842478664,333029.11322803085,352072.4516093959,427307.88886491465,334636.3400931782,346724.85713936127,376943.17864968354,304764.80629949126,385049.4290466521
2030-09-25 20:00:00,262218.4548530927,403239.3810559503,359873.73853846145,505510.4918007652,273925.77546046226,335447.3139596984,200415.5718635108,396883.6765737285,333129.13319983723,352417.0577271736,427447.2309963678,334864.19372617215,346937.94590228575,376997.67684342945,304939.80516829784,385179.5177774243
2030-09-25 21:00:00,262429.08270130906,403392.40963529714,359958.32730517274,505811.7785922138,274040.15115382784,335461.0698295322,200487.81040317172,397011.11258548015,333224.0113396225,352754.74775587325,427584.9804505559,335086.6807053628,347147.41194914863,377046.59037405415,305109.4129292984,385304.1850962756
2030-09-25 22:00:00,262639.2786961883,403543.133371488,360042.2428335859,506109.5938130058,274150.958458505,335479.69173179456,200558.89858870392,397138.1216316552,333318.36425077287,353093.26802140067,427716.09786778205,335314.13147219195,347354.958308382,377093.60677115456,305277.531595296,385427.04619394767
